Level,Code.,Municipality,Horse,Pork - total,Sheep_Goat,beef_cattle,milk_cattle,excl_cattle,Layers,Broilers,标记
MU,1101104,Itapuã do Oeste (RO),26.0,2884.0,1725.0,14423.0,7946.0,54868.0,7200,152398.0,
MU,1101203,Ministro Andreazza (RO),42.0,4420.0,277.0,,,,18095,383007.0,
MU,1101302,Mirante da Serra (RO),26.0,1923.0,163.0,20318.0,11193.0,77292.0,8829,186879.0,
MU,1101401,Monte Negro (RO),44.0,5344.0,2140.0,,,,20516,434251.0,
MU,1101435,Nova União (RO),55.0,3547.0,264.0,25520.0,14058.0,97079.0,16959,358962.0,
MU,1101450,Parecis (RO),37.0,2256.0,769.0,25068.0,13809.0,95361.0,7865,166474.0,
MU,1101468,Pimenteiras do Oeste (RO),7.0,191.0,332.0,24799.0,13661.0,94337.0,1220,25823.0,
MU,1101476,Primavera de Rondônia (RO),24.0,1365.0,214.0,19594.0,10794.0,74537.0,6706,141942.0,
MU,1101484,São Felipe D'Oeste (RO),25.0,2069.0,74.0,16214.0,8932.0,61679.0,12520,265004.0,
MU,1101492,São Francisco do Guaporé (RO),51.0,3210.0,2033.0,40838.0,22497.0,155352.0,6792,143763.0,
MU,1101500,Seringueiras (RO),36.0,3802.0,167.0,,,,15800,334430.0,
MU,1101559,Teixeirópolis (RO),60.0,2863.0,484.0,,,,8095,171342.0,
MU,1101609,Theobroma (RO),68.0,4697.0,1001.0,35366.0,19482.0,134536.0,15971,338049.0,
MU,1101708,Urupá (RO),97.0,6273.0,763.0,,,,37120,785699.0,
MU,1101757,Vale do Anari (RO),41.0,2428.0,404.0,,,,10180,215475.0,
MU,1101807,Vale do Paraíso (RO),71.0,3455.0,1004.0,26827.0,14778.0,102052.0,21533,455777.0,
MU,1200013,Acrelândia (AC),57.0,2592.0,1129.0,26844.0,14788.0,102118.0,12347,261342.0,
MU,1200054,Assis Brasil (AC),25.0,1464.0,1856.0,,,,2865,60642.0,
MU,1200104,Brasiléia (AC),44.0,15820.0,2745.0,,,,25813,546370.0,
MU,1200138,Bujari (AC),27.0,2624.0,2406.0,39110.0,21545.0,148776.0,7330,155150.0,
MU,1200179,Capixaba (AC),13.0,2285.0,604.0,,,,2889,61150.0,
MU,1200203,Cruzeiro do Sul (AC),8.0,11206.0,2034.0,13973.0,7697.0,53153.0,78432,1660127.0,
MU,1200252,Epitaciolândia (AC),29.0,6663.0,725.0,11136.0,6135.0,42363.0,12730,269449.0,
MU,1200302,Feijó (AC),53.0,52642.0,7113.0,15424.0,8497.0,58674.0,39748,841324.0,
MU,1200328,Jordão (AC),1.0,4825.0,343.0,922.0,508.0,3509.0,6950,147107.0,
MU,1200336,Mâncio Lima (AC),1.0,4878.0,917.0,2196.0,1210.0,8355.0,5444,115230.0,
MU,1200344,Manoel Urbano (AC),3.0,3914.0,480.0,,,,7200,152398.0,
MU,1200351,Marechal Thaumaturgo (AC),1.0,11067.0,1493.0,,,,10200,215898.0,
MU,1200385,Plácido de Castro (AC),46.0,8955.0,2493.0,,,,24380,516038.0,
MU,1200393,Porto Walter (AC),1.0,11225.0,386.0,,,,6337,134132.0,
MU,1200401,Rio Branco (AC),139.0,14933.0,6397.0,,,,136886,2897391.0,
MU,1200427,Rodrigues Alves (AC),6.0,2112.0,713.0,3444.0,1897.0,13100.0,17141,362814.0,
MU,1200435,Santa Rosa do Purus (AC),1.0,582.0,232.0,,,,719,15219.0,
MU,1200450,Senador Guiomard (AC),92.0,1649.0,2194.0,43666.0,24054.0,166107.0,16310,345225.0,
MU,1200500,Sena Madureira (AC),61.0,14068.0,5325.0,34971.0,19265.0,133033.0,20364,431034.0,
MU,1200609,Tarauacá (AC),22.0,19598.0,2825.0,20360.0,11216.0,77450.0,31879,674765.0,
MU,1200708,Xapuri (AC),62.0,10916.0,1592.0,38891.0,21424.0,147944.0,21976,465154.0,
MU,1200807,Porto Acre (AC),46.0,6913.0,2449.0,24977.0,13759.0,95015.0,19490,412534.0,
MU,1300029,Alvarães (AM),,4493.0,160.0,1059.0,583.0,4028.0,19514,413042.0,
MU,1300060,Amaturá (AM),,1219.0,,,,,3335,70590.0,
MU,1300086,Anamã (AM),,2144.0,,,,,9828,208024.0,
MU,1300102,Anori (AM),,666.0,,,,,4085,86465.0,
MU,1300144,Apuí (AM),11.0,4622.0,356.0,,,,33682,712929.0,
MU,1300201,Atalaia do Norte (AM),,574.0,,,,,3011,63732.0,
MU,1300300,Autazes (AM),18.0,20597.0,3768.0,15145.0,8343.0,57611.0,16233,343595.0,
MU,1300409,Barcelos (AM),0.0,105.0,,69.0,38.0,261.0,-,,
MU,1300508,Barreirinha (AM),15.0,5111.0,1721.0,8560.0,4716.0,32563.0,4200,88899.0,
MU,1300607,Benjamin Constant (AM),0.0,5287.0,724.0,799.0,440.0,3041.0,18123,383600.0,
MU,1300631,Beruri (AM),0.0,998.0,126.0,170.0,94.0,647.0,8117,171808.0,
MU,1300680,Boa Vista do Ramos (AM),3.0,3187.0,1911.0,3204.0,1765.0,12188.0,2477,52429.0,
MU,1300706,Boca do Acre (AM),41.0,12156.0,5553.0,28243.0,15559.0,107440.0,23095,488839.0,
MU,1300805,Borba (AM),0.0,3280.0,1534.0,519.0,286.0,1974.0,7085,149964.0,
MU,1300839,Caapiranga (AM),0.0,545.0,,,,,1489,31517.0,
MU,1300904,Canutama (AM),3.0,5115.0,225.0,,,,4122,87248.0,
MU,1301001,Carauari (AM),0.0,7352.0,,,,,8628,182624.0,
MU,1301100,Careiro (AM),,8270.0,3888.0,4751.0,2617.0,18072.0,34740,735323.0,
MU,1301159,Careiro da Várzea (AM),16.0,8196.0,6181.0,19870.0,10946.0,75586.0,29586,626231.0,
MU,1301209,Coari (AM),0.0,8215.0,,730.0,402.0,2777.0,20855,441426.0,
MU,1301308,Codajás (AM),1.0,958.0,,825.0,455.0,3140.0,7324,155023.0,
MU,1301407,Eirunepé (AM),4.0,11148.0,890.0,2947.0,1623.0,11211.0,7657,162072.0,
MU,1301506,Envira (AM),11.0,18862.0,5936.0,3074.0,1693.0,11692.0,20070,424811.0,
MU,1301605,Fonte Boa (AM),0.0,3057.0,137.0,791.0,436.0,3010.0,17486,370117.0,
MU,1301654,Guajará (AM),4.0,7267.0,1879.0,7766.0,4278.0,29541.0,7634,161585.0,
MU,1301704,Humaitá (AM),0.0,3042.0,78.0,,,,5624,119040.0,
MU,1301803,Ipixuna (AM),0.0,15292.0,,1545.0,851.0,5878.0,10684,226142.0,
MU,1301852,Iranduba (AM),1.0,464.0,698.0,2584.0,1424.0,9830.0,117800,2493408.0,
MU,1301902,Itacoatiara (AM),21.0,15264.0,7116.0,18722.0,10314.0,71220.0,42788,905670.0,
MU,1301951,Itamarati (AM),0.0,3854.0,218.0,,,,13930,294849.0,
MU,1302009,Itapiranga (AM),1.0,1353.0,671.0,3106.0,1711.0,11816.0,1809,38290.0,
MU,1302108,Japurá (AM),,,,,,,750,15875.0,
MU,1302207,Juruá (AM),,2392.0,,,,,1398,29591.0,
MU,1302306,Jutaí (AM),0.0,24250.0,,,,,18678,395347.0,
MU,1302405,Lábrea (AM),2.0,8983.0,402.0,1782.0,982.0,6780.0,17975,380467.0,
MU,1302504,Manacapuru (AM),9.0,7039.0,2798.0,6136.0,3380.0,23342.0,35313,747451.0,
MU,1302553,Manaquiri (AM),1.0,12145.0,4306.0,6375.0,3512.0,24252.0,16644,352294.0,
MU,1302603,Manaus (AM),5.0,5242.0,413.0,2224.0,1225.0,8460.0,893500,18912227.0,
MU,1302702,Manicoré (AM),1.0,15789.0,1222.0,3063.0,1687.0,11652.0,53738,1137443.0,
MU,1302801,Maraã (AM),,274.0,,54.0,30.0,204.0,-,,
MU,1302900,Maués (AM),1.0,1851.0,611.0,2451.0,1350.0,9324.0,12977,274677.0,
MU,1303007,Nhamundá (AM),31.0,5599.0,2708.0,10160.0,5597.0,38648.0,478,10118.0,
MU,1303106,Nova Olinda do Norte (AM),1.0,3451.0,661.0,1474.0,812.0,5609.0,10216,216236.0,
MU,1303205,Novo Airão (AM),1.0,367.0,100.0,,,,-,,
MU,1303304,Novo Aripuanã (AM),0.0,22753.0,1337.0,,,,27736,587073.0,
MU,1303403,Parintins (AM),81.0,11607.0,7764.0,30949.0,17049.0,117733.0,26139,553270.0,
MU,1303502,Pauini (AM),2.0,10149.0,185.0,1750.0,964.0,6657.0,11476,242906.0,
MU,1303536,Presidente Figueiredo (AM),4.0,1400.0,727.0,,,,4424,93640.0,
MU,1303569,Rio Preto da Eva (AM),8.0,4543.0,557.0,,,,49600,1049856.0,
MU,1303601,Santa Isabel do Rio Negro (AM),,792.0,,,,,1327,28088.0,
MU,1303700,Santo Antônio do Içá (AM),,3580.0,,,,,11370,240663.0,
MU,1303809,São Gabriel da Cachoeira (AM),0.0,4807.0,27.0,224.0,124.0,853.0,6762,143128.0,
MU,1303908,São Paulo de Olivença (AM),0.0,5901.0,545.0,,,,13836,292859.0,
MU,1303957,São Sebastião do Uatumã (AM),0.0,1327.0,,537.0,296.0,2041.0,3002,63542.0,
MU,1304005,Silves (AM),3.0,15063.0,3431.0,6575.0,3622.0,25012.0,26078,551979.0,
MU,1304062,Tabatinga (AM),,976.0,,,,,4849,102636.0,
MU,1304104,Tapauá (AM),1.0,335.0,,433.0,239.0,1648.0,986,20870.0,
MU,1304203,Tefé (AM),1.0,19378.0,1293.0,492.0,271.0,1872.0,29913,633152.0,
MU,1304237,Tonantins (AM),,3263.0,,,,,6684,141477.0,
MU,1304260,Uarini (AM),0.0,2734.0,449.0,,,,6409,135656.0,
MU,1304302,Urucará (AM),6.0,13284.0,882.0,10023.0,5521.0,38127.0,14083,298087.0,
MU,1304401,Urucurituba (AM),3.0,10196.0,491.0,8484.0,4674.0,32275.0,38975,824963.0,
MU,1400027,Amajari (RR),139.0,5884.0,,,,,8100,171448.0,
MU,1400050,Alto Alegre (RR),98.0,17651.0,,15878.0,8747.0,60400.0,41000,867825.0,
MU,1400100,Boa Vista (RR),70.0,10591.0,,8704.0,4795.0,33110.0,200000,4233291.0,
MU,1400159,Bonfim (RR),125.0,16474.0,,,,,45000,952490.0,
MU,1400175,Cantá (RR),64.0,7766.0,,,,,26000,550328.0,
MU,1400209,Caracaraí (RR),18.0,4354.0,,,,,21000,444496.0,
MU,1400233,Caroebe (RR),8.0,2118.0,,,,,13000,275164.0,
MU,1400282,Iracema (RR),8.0,2353.0,,,,,8000,169332.0,
MU,1400308,Mucajaí (RR),25.0,3530.0,,,,,25000,529161.0,
MU,1400407,Normandia (RR),53.0,3413.0,,,,,8000,169332.0,
MU,1400456,Pacaraima (RR),53.0,1647.0,,,,,4100,86782.0,
MU,1400472,Rorainópolis (RR),17.0,8237.0,,,,,21000,444496.0,
MU,1400506,São João da Baliza (RR),11.0,1706.0,,,,,9000,190498.0,
MU,1400605,São Luiz (RR),13.0,3413.0,,,,,15000,317497.0,
MU,1400704,Uiramutã (RR),31.0,706.0,,,,,1100,23283.0,
MU,1500107,Abaetetuba (PA),10.0,23005.0,600.0,1236.0,681.0,4700.0,36100,764109.0,
MU,1500131,Abel Figueiredo (PA),43.0,6578.0,230.0,,,,4635,98107.0,
MU,1500206,Acará (PA),24.0,13703.0,1100.0,8833.0,4866.0,33600.0,52364,1108360.0,
MU,1500305,Afuá (PA),4.0,80606.0,1312.0,2616.0,1441.0,9950.0,19650,415921.0,
MU,1500347,Água Azul do Norte (PA),173.0,8295.0,2049.0,145057.0,79908.0,551808.0,25887,547936.0,
MU,1500404,Alenquer (PA),130.0,10375.0,3178.0,32307.0,17797.0,122900.0,54000,1142989.0,
MU,1500503,Almeirim (PA),18.0,4207.0,1866.0,12005.0,6613.0,45666.0,2209,46757.0,
MU,1500602,Altamira (PA),152.0,6974.0,4707.0,71831.0,39570.0,273250.0,44648,945040.0,
MU,1500701,Anajás (PA),,12003.0,,193.0,106.0,735.0,5850,123824.0,
MU,1500800,Ananindeua (PA),3.0,9894.0,186.0,414.0,228.0,1574.0,85482,1809351.0,
MU,1500859,Anapu (PA),64.0,8028.0,1703.0,18120.0,9982.0,68928.0,8100,171448.0,
MU,1500909,Augusto Corrêa (PA),12.0,2412.0,757.0,1554.0,856.0,5910.0,7500,158748.0,
MU,1500958,Aurora do Pará (PA),61.0,10037.0,2785.0,13969.0,7695.0,53139.0,22880,484288.0,
MU,1501006,Aveiro (PA),3.0,4333.0,622.0,4167.0,2295.0,15851.0,14193,300415.0,
MU,1501105,Bagre (PA),,11026.0,,474.0,261.0,1805.0,1200,25400.0,
MU,1501204,Baião (PA),10.0,6227.0,614.0,8851.0,4876.0,33671.0,8883,188022.0,
MU,1501253,Bannach (PA),93.0,7197.0,2478.0,45073.0,24830.0,171462.0,28286,598714.0,
MU,1501303,Barcarena (PA),4.0,11214.0,358.0,647.0,356.0,2460.0,8500,179915.0,
MU,1501402,Belém (PA),3.0,3838.0,,91.0,50.0,345.0,4540,96096.0,
MU,1501451,Belterra (PA),7.0,624.0,496.0,3335.0,1837.0,12685.0,9000,190498.0,
MU,1501501,Benevides (PA),13.0,7975.0,412.0,1473.0,812.0,5605.0,216354,4579447.0,
MU,1501576,Bom Jesus do Tocantins (PA),111.0,18204.0,4408.0,38424.0,21167.0,146166.0,21250,449787.0,
MU,1501600,Bonito (PA),18.0,4825.0,187.0,2658.0,1464.0,10110.0,14500,306914.0,
MU,1501709,Bragança (PA),87.0,7013.0,938.0,6953.0,3830.0,26450.0,55500,1174738.0,
MU,1501725,Brasil Novo (PA),98.0,5022.0,1204.0,51485.0,28362.0,195851.0,8645,182984.0,
MU,1501758,Brejo Grande do Araguaia (PA),31.0,2236.0,676.0,,,,6300,133349.0,
MU,1501782,Breu Branco (PA),15.0,3663.0,938.0,,,,7085,149964.0,
MU,1501808,Breves (PA),1.0,11944.0,,802.0,442.0,3050.0,2800,59266.0,
MU,1501907,Bujaru (PA),33.0,10849.0,393.0,3386.0,1865.0,12880.0,38412,813046.0,
MU,1501956,Cachoeira do Piriá (PA),17.0,4001.0,1211.0,,,,9800,207431.0,
MU,1502004,Cachoeira do Arari (PA),157.0,6331.0,2906.0,22485.0,12387.0,85536.0,3020,63923.0,
MU,1502103,Cametá (PA),4.0,45304.0,535.0,439.0,242.0,1670.0,25500,539745.0,
MU,1502152,Canaã dos Carajás (PA),61.0,6707.0,1322.0,61915.0,34108.0,235530.0,18700,395813.0,
MU,1502202,Capanema (PA),21.0,2871.0,649.0,4206.0,2317.0,16000.0,18970,401528.0,
MU,1502301,Capitão Poço (PA),32.0,11414.0,1967.0,14477.0,7975.0,55070.0,36000,761992.0,
MU,1502400,Castanhal (PA),31.0,2118.0,2200.0,8491.0,4677.0,32300.0,118000,2497642.0,
MU,1502509,Chaves (PA),172.0,67179.0,6053.0,66047.0,36384.0,251248.0,7000,148165.0,
MU,1502608,Colares (PA),0.0,315.0,,94.0,52.0,357.0,800,16933.0,
MU,1502707,Conceição do Araguaia (PA),227.0,27692.0,2971.0,75781.0,41746.0,288275.0,68863,1457586.0,
MU,1502756,Concórdia do Pará (PA),30.0,4942.0,,7156.0,3942.0,27221.0,28394,601000.0,
MU,1502764,Cumaru do Norte (PA),18.0,5148.0,405.0,52584.0,28967.0,200032.0,6660,140969.0,
MU,1502772,Curionópolis (PA),43.0,3177.0,787.0,41032.0,22604.0,156090.0,7500,158748.0,
MU,1502806,Curralinho (PA),,4766.0,,31.0,17.0,118.0,3680,77893.0,
MU,1502855,Curuá (PA),34.0,3968.0,1401.0,4531.0,2496.0,17235.0,2980,63076.0,
MU,1502905,Curuçá (PA),2.0,1745.0,12.0,,,,4920,104139.0,
MU,1502939,Dom Eliseu (PA),77.0,9590.0,2685.0,28249.0,15562.0,107460.0,10200,215898.0,
MU,1502954,Eldorado do Carajás (PA),70.0,9884.0,1574.0,,,,29200,618060.0,
MU,1503002,Faro (PA),6.0,5367.0,1413.0,1317.0,726.0,5011.0,3115,65934.0,
MU,1503044,Floresta do Araguaia (PA),53.0,21328.0,2166.0,24072.0,13261.0,91573.0,6082,128734.0,
MU,1503077,Garrafão do Norte (PA),31.0,4942.0,1665.0,,,,27000,571494.0,
MU,1503093,Goianésia do Pará (PA),88.0,10826.0,1075.0,,,,32000,677327.0,
MU,1503101,Gurupá (PA),,4257.0,,1917.0,1056.0,7291.0,2936,62145.0,
MU,1503200,Igarapé-Açu (PA),8.0,388.0,393.0,,,,300000,6349936.0,
MU,1503309,Igarapé-Miri (PA),3.0,14709.0,161.0,849.0,468.0,3230.0,10000,211665.0,
MU,1503408,Inhangapi (PA),12.0,2412.0,605.0,3962.0,2182.0,15070.0,22000,465662.0,
MU,1503457,Ipixuna do Pará (PA),77.0,9990.0,3925.0,23937.0,13186.0,91058.0,20880,441956.0,
MU,1503507,Irituia (PA),51.0,11614.0,676.0,15066.0,8300.0,57314.0,22540,477092.0,
MU,1503606,Itaituba (PA),83.0,14886.0,4877.0,39799.0,21925.0,151400.0,32400,685793.0,
MU,1503705,Itupiranga (PA),35.0,8237.0,1665.0,33661.0,18543.0,128050.0,44100,933441.0,
MU,1503754,Jacareacanga (PA),8.0,3324.0,587.0,6945.0,3826.0,26418.0,7000,148165.0,
MU,1503804,Jacundá (PA),39.0,5178.0,1715.0,21148.0,11650.0,80450.0,18600,393696.0,
MU,1503903,Juruti (PA),84.0,13678.0,6281.0,13821.0,7613.0,52575.0,9276,196340.0,
MU,1504000,Limoeiro do Ajuru (PA),,18486.0,151.0,,,,2960,62653.0,
MU,1504059,Mãe do Rio (PA),74.0,13968.0,2200.0,13601.0,7493.0,51740.0,13720,290404.0,
MU,1504109,Magalhães Barata (PA),1.0,28.0,,58.0,32.0,222.0,7500,158748.0,
MU,1504208,Marabá (PA),86.0,25535.0,5751.0,82969.0,45706.0,315620.0,82000,1735649.0,
MU,1504307,Maracanã (PA),,294.0,,,,,6000,126999.0,
MU,1504406,Marapanim (PA),2.0,1188.0,35.0,768.0,423.0,2920.0,9975,211135.0,
MU,1504422,Marituba (PA),2.0,773.0,64.0,,,,46132,976451.0,
MU,1504455,Medicilândia (PA),52.0,5724.0,828.0,,,,10715,226799.0,
MU,1504505,Melgaço (PA),0.0,6095.0,,518.0,285.0,1970.0,980,20743.0,
MU,1504604,Mocajuba (PA),1.0,1114.0,197.0,177.0,98.0,675.0,3209,67923.0,
MU,1504703,Moju (PA),20.0,30360.0,1080.0,9590.0,5283.0,36480.0,35000,740826.0,
MU,1504752,Mojuí dos Campos (PA),,,,,,,...,,
MU,1504802,Monte Alegre (PA),126.0,18742.0,4351.0,30816.0,16976.0,117226.0,71840,1520598.0,
MU,1504901,Muaná (PA),50.0,34243.0,1090.0,6914.0,3809.0,26300.0,12100,256114.0,
MU,1504950,Nova Esperança do Piriá (PA),8.0,3012.0,499.0,,,,10800,228598.0,
MU,1504976,Nova Ipixuna (PA),39.0,4119.0,777.0,,,,12200,258231.0,
MU,1505007,Nova Timboteua (PA),15.0,4213.0,789.0,2119.0,1167.0,8060.0,22750,481537.0,
MU,1505031,Novo Progresso (PA),58.0,11228.0,3435.0,48269.0,26590.0,183618.0,19580,414439.0,
MU,1505064,Novo Repartimento (PA),109.0,11634.0,6723.0,39263.0,21629.0,149359.0,26285,556360.0,
MU,1505106,Óbidos (PA),119.0,8226.0,3877.0,33687.0,18558.0,128149.0,18900,400046.0,
MU,1505205,Oeiras do Pará (PA),4.0,17574.0,404.0,486.0,268.0,1850.0,8690,183936.0,
MU,1505304,Oriximiná (PA),98.0,15103.0,4742.0,23828.0,13126.0,90642.0,9964,210903.0,
MU,1505403,Ourém (PA),19.0,2295.0,666.0,4274.0,2355.0,16260.0,12000,253997.0,
MU,1505437,Ourilândia do Norte (PA),87.0,5880.0,986.0,51191.0,28200.0,194734.0,11441,242165.0,
MU,1505486,Pacajá (PA),140.0,9852.0,2778.0,43784.0,24119.0,166556.0,8910,188593.0,
MU,1505494,Palestina do Pará (PA),7.0,2589.0,283.0,,,,5200,110066.0,
MU,1505502,Paragominas (PA),107.0,5519.0,6189.0,98366.0,54187.0,374190.0,7750,164040.0,
MU,1505536,Parauapebas (PA),49.0,3883.0,1967.0,20841.0,11481.0,79280.0,14800,313264.0,
MU,1505551,Pau D'Arco (PA),71.0,5528.0,1546.0,28208.0,15539.0,107305.0,8255,174729.0,
MU,1505601,Peixe-Boi (PA),19.0,2577.0,618.0,2087.0,1150.0,7940.0,11500,243414.0,
MU,1505635,Piçarra (PA),140.0,7604.0,1364.0,70530.0,38853.0,268300.0,15047,318492.0,
MU,1505650,Placas (PA),34.0,4037.0,1304.0,13189.0,7265.0,50171.0,14940,316227.0,
MU,1505700,Ponta de Pedras (PA),172.0,18345.0,1483.0,19348.0,10658.0,73600.0,9950,210606.0,
MU,1505809,Portel (PA),5.0,9061.0,449.0,3378.0,1861.0,12850.0,3980,84242.0,
MU,1505908,Porto de Moz (PA),50.0,3295.0,969.0,9424.0,5192.0,35850.0,13000,275164.0,
MU,1506005,Prainha (PA),107.0,12662.0,3249.0,23799.0,13110.0,90532.0,19526,413296.0,
MU,1506104,Primavera (PA),6.0,2075.0,439.0,951.0,524.0,3616.0,5980,126575.0,
MU,1506112,Quatipuru (PA),1.0,412.0,115.0,252.0,139.0,960.0,1380,29210.0,
MU,1506138,Redenção (PA),112.0,34635.0,2505.0,70786.0,38994.0,269275.0,23932,506556.0,
MU,1506161,Rio Maria (PA),161.0,53939.0,5456.0,74623.0,41108.0,283870.0,75600,1600184.0,
MU,1506187,Rondon do Pará (PA),183.0,20699.0,6240.0,,,,19520,413169.0,
MU,1506195,Rurópolis (PA),29.0,10379.0,2694.0,15287.0,8421.0,58152.0,39200,829725.0,
MU,1506203,Salinópolis (PA),2.0,810.0,62.0,,,,2580,54609.0,
MU,1506302,Salvaterra (PA),18.0,10108.0,1766.0,8147.0,4488.0,30990.0,6670,141180.0,
MU,1506351,Santa Bárbara do Pará (PA),2.0,1278.0,58.0,789.0,435.0,3002.0,169122,3579713.0,
MU,1506401,Santa Cruz do Arari (PA),84.0,4460.0,837.0,14511.0,7994.0,55200.0,900,19050.0,
MU,1506500,Santa Izabel do Pará (PA),36.0,1815.0,488.0,3384.0,1864.0,12872.0,272415,5766060.0,
MU,1506559,Santa Luzia do Pará (PA),18.0,6172.0,1503.0,7439.0,4098.0,28300.0,17300,366180.0,
MU,1506583,Santa Maria das Barreiras (PA),74.0,20315.0,1913.0,94258.0,51925.0,358566.0,31709,671167.0,
MU,1506609,Santa Maria do Pará (PA),17.0,810.0,244.0,3594.0,1980.0,13672.0,11500,243414.0,
MU,1506708,Santana do Araguaia (PA),83.0,10809.0,1831.0,90589.0,49903.0,344608.0,17065,361206.0,
MU,1506807,Santarém (PA),86.0,21534.0,7365.0,30283.0,16682.0,115200.0,371000,7852755.0,
MU,1506906,Santarém Novo (PA),3.0,1400.0,61.0,799.0,440.0,3040.0,3250,68791.0,
MU,1507003,Santo Antônio do Tauá (PA),6.0,3189.0,959.0,1646.0,907.0,6262.0,100000,2116645.0,
MU,1507102,São Caetano de Odivelas (PA),3.0,588.0,,1667.0,918.0,6340.0,33150,701668.0,
MU,1507151,São Domingos do Araguaia (PA),29.0,4119.0,1544.0,22108.0,12179.0,84100.0,19400,410629.0,
MU,1507201,São Domingos do Capim (PA),10.0,4423.0,73.0,4400.0,2424.0,16737.0,2180,46143.0,
MU,1507300,São Félix do Xingu (PA),325.0,22867.0,3732.0,304377.0,167674.0,1157872.0,69107,1462750.0,
MU,1507409,São Francisco do Pará (PA),11.0,824.0,298.0,2387.0,1315.0,9080.0,35000,740826.0,
MU,1507458,São Geraldo do Araguaia (PA),77.0,7178.0,4238.0,65467.0,36064.0,249040.0,23200,491062.0,
MU,1507466,São João da Ponta (PA),3.0,431.0,96.0,362.0,199.0,1376.0,2835,60007.0,
