year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1962,-22,OKLAHOMA,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,6.420294296000001,,,,,,,,,,,,,,8.64270386,,,,,,,,,,,,,,2764.2573805925176,,,,,,,,,,,,,,,,0.13976486813599998,,,,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,458,GEORGIA,GRADY,,,1008.38,409.276,,,,3.7648800000000002,,,,0.7531499078,,0.616896,10.3436,,,,1178.56,,,,,,,,,,,,813.9733835604345,1528.318742679122,,,,6815.44085588758,,,,385.473105620048,,1753.0723327293163,131.14584798859255,,,,0.8331199999999999,83.5968,,,,0.6409368000000001,,,,0.02716278356,,0.8092224,1.2249,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,459,GEORGIA,GREENE,,,41.656,293.895,,,,,,,,,,,1.6332,,,,56.641999999999996,,,,,,,,,,,,20.630661795310548,647.7642353077073,,,,,,,,,,,17.772100895650393,,,,0.51054,49.4179,,,,,,,,,,,1.0506920000000002,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,460,GEORGIA,GWINNETT,,,92.964,250.35500000000002,,,,,,,,0.14816063759999998,,,23.137,,,,102.10799999999999,,,,,,,,,,,,68.14370108148029,779.3413456045853,,,,,,,,51.72207157033816,,,312.5438433373001,,,,0.75692,69.44630000000001,,,,,,,,0.018520079699999997,,,1.3065600000000002,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,461,GEORGIA,HABERSHAM,,,42.672,13.062000000000001,,,,,,,,,,,3.2664,,,,52.07,,,,,,,,,,,,38.13546574284677,30.36394853004878,,,,,,,,,,,44.12383670644236,,,,0.9220199999999998,47.2409,,,,,,,,,,,1.3065600000000002,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,462,GEORGIA,HALL,,,61.976,134.974,,,,,,,,,,,6.5328,,,,72.64399999999999,,,,,,,,,,,,42.51166672973083,212.54763971034143,,,,,,,,,,,82.73219382457943,,,,0.70866,34.832,,,,,,,,,,,1.2249,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,463,GEORGIA,HANCOCK,,,154.94,1615.334,,,,,,,,,,,,,,,166.37,,,,,,,,,,,,72.51990206836435,5475.632051585463,,,,,,,,,,,,,,,0.4826,75.9773,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,464,GEORGIA,HARALSON,,,72.136,52.248000000000005,,,,,,,,,,,,,,,76.708,,,,,,,,,,,,45.01235300795029,111.33447794351218,,,,,,,,,,,,,,,0.64516,46.1524,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,465,GEORGIA,HARRIS,,,60.452,189.399,,,,,,,,,,,2.722,,,,74.16799999999999,,,,,,,,,,,,35.63477946462731,860.3118750180487,,,,,,,,,,,34.31853966056628,,,,0.6070599999999999,101.66590000000001,,,,,,,,,,,1.2194559999999999,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,466,GEORGIA,HART,,,71.628,1658.874,,,,,,,,0.185200797,,,136.1,,,,77.978,,,,,,,,,,,,40.63615202106624,5597.087845705659,,,,,,,,49.998002517993555,,,1838.4931961017649,,,,0.5841999999999999,75.7596,,,,,,,,0.014322194968,,,1.3065600000000002,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,467,GEORGIA,HEARD,,,58.419999999999995,161.098,,,,,,,,,,,2.1776,,,,63.5,,,,,,,,,,,,40.010980451511365,516.1871250108293,,,,,,,,,,,31.254384333730002,,,,0.70612,71.84100000000001,,,,,,,,,,,1.38822,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,468,GEORGIA,HENRY,,,96.774,966.588,,,,,,,,0.5432556712000001,,,21.776,,,,144.78,,,,,,,,,,,,75.0205883465838,3795.493566256097,,,,,,,,284.47139363685994,,,312.5438433373001,,,,0.8000999999999999,88.16850000000001,,,,,,,,0.02778011955,,,1.38822,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,469,GEORGIA,HOUSTON,,,320.03999999999996,964.4110000000001,,,,2.317896,,,,12.223252602,,,180.7408,,,,360.68,,,,,,,,,,,,283.2027210083539,3279.306441245268,,,,3121.127768275369,,,,5779.654153143233,,,3053.7371987250317,,,,0.9144,76.19500000000001,,,,0.47673360000000004,,,,0.025063841194,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,470,GEORGIA,IRWIN,,,675.64,1676.29,,,,6.912864,,,,0.13581391780000002,,1.0137960000000001,1.6332,,,,873.76,,,,,,,,,,,,527.0196331347513,5607.209161882341,,,,9978.423941599312,,,,56.89427872737198,,3639.1064582130407,22.06191835322118,,,,0.8051799999999999,74.8888,,,,0.5107536,,,,0.02222409564,,1.0219608,1.3065600000000002,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,471,GEORGIA,JACKSON,,,81.53399999999999,757.596,,,,,,,,,,,38.108000000000004,,,,87.63,,,,,,,,,,,,43.13683829928569,2297.5387721070238,,,,,,,,,,,493.3290076206403,,,,0.5461,67.9224,,,,,,,,,,,1.2521200000000001,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,472,GEORGIA,JASPER,,,33.782,387.50600000000003,,,,,,,,,,,1.0888,,,,49.53,,,,,,,,,,,,20.630661795310548,1002.0103014916097,,,,,,,,,,,14.401530036130493,,,,0.62992,58.1259,,,,,,,,,,,1.2793400000000001,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,473,GEORGIA,JEFF DAVIS,,,284.47999999999996,293.895,,,,0.031752,,,,,,0.914004,,,,,421.64,,,,,,,,,,,,235.06451015262925,870.4331911947318,,,,48.83120367575544,,,,,,3149.8937750894847,,,,,0.85344,66.3985,,,,0.54432,,,,,,0.9811368,,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,474,GEORGIA,JEFFERSON,,,436.88,4373.593,,,,0.580608,,,,4.3090052102000005,,,258.59000000000003,,,,523.24,,,,,,,,,,,,231.3134807353001,13673.898154698632,,,,366.8153514214486,,,,952.6918238414232,,,3780.554842250596,,,,0.5461,70.0994,,,,0.2236248,,,,0.01172938381,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,475,GEORGIA,JENKINS,,,469.9,2342.452,,,,1.143072,,,,1.6421137334,,0.083916,3.2664,,,,543.56,,,,,,,,,,,,271.9496327563663,7763.049507515804,,,,1071.9611854534885,,,,535.0360959109425,,217.50815010367856,33.09287752983177,,,,0.5969,74.23570000000001,,,,0.33203520000000003,,,,0.01728540772,,0.7380072000000001,0.97992,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
1962,476,GEORGIA,JOHNSON,,,340.36,3137.0570000000002,,,,0.099792,,,,0.5432556712000001,,0.040824,5.9884,,,,505.46,,,,,,,,,,,,183.80044144913035,11011.992000231023,,,,94.75578808509687,,,,151.71807660632527,,80.93326515485714,65.57292399429627,,,,0.55626,78.58970000000001,,,,0.3361176,,,,0.014816063760000001,,0.5642784000000001,1.06158,"种类：PRODUCTION_BEANS,FAO总量：817569.0,国家总量：447693.32999999996; 种类：PRODUCTION_CORN,FAO总量：2230484.0,国家总量：90621993.0; 种类：PRODUCTION_PEANUTS,FAO总量：780000.0,国家总量：608624.604; 种类：PRODUCTION_OATS,FAO总量：14693000.0,国家总量：11050838.040000001; 种类：PRODUCTION_RICE,FAO总量：2996000.0,国家总量：2227555.0436009998; 种类：PRODUCTION_RYE,FAO总量：1034000.0,国家总量：511911.6; 种类：PRODUCTION_COTTON,FAO总量：8797196.0,国家总量：1892194.1927; 种类：PRODUCTION_SORGHUM,FAO总量：12962000.0,国家总量：7400264.6; 种类：PRODUCTION_SOYBEANS,FAO总量：18213008.0,国家总量：782582.01845924; 种类：PRODUCTION_SUGARBEETS,FAO总量：16543000.0,国家总量：6246650.0; 种类：PRODUCTION_TOBACCO,FAO总量：1050000.0,国家总量：659103.0264; 种类：PRODUCTION_WHEAT,FAO总量：29718000.0,国家总量：52799148.458000004; "
