year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1967,-26,ARIZONA,OTHER (COMBINED) COUNTIES,9.7965,,,35.920500000000004,,111800.0,,,,,,,,,,,50.071000000000005,,,35.920500000000004,,,,,,,,,,731.597459570258,,,179.73599613339513,,572600.0,,,,,,,,,,,1.5239,,,110.80930000000001,,13.51,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,709,INDIANA,BLACKFORD,,,561.34,,,5800.0,30.492,,,,,30.743332301999995,,,288.53200000000004,,,,,,,,,,,,,,,,,864.3439031885407,,,8600.0,2113.1648251549977,,,,,17195.94750325994,,,5185.197894972482,,,,1.92278,,,1.48,0.7739159999999999,,,,,0.029138258728000004,,,1.7529680000000003,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,710,INDIANA,BOONE,,,2542.54,,,9000.0,79.86,,,,,55.807173496,,,756.716,,,,,,,,,,,,,,,,,4179.495514665219,,,16000.0,4628.567458851564,,,,,32518.052841686473,,,17850.3324954123,,,,2.05486,,,1.78,0.6475920000000001,,,,,0.03024946351,,,2.302812,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,711,INDIANA,BROWN,,,76.2,,,4100.0,5.808,,,,,3.580548742,,,10.888,,,,,,,,,,,,,,,,,117.33221891882444,,,8900.0,343.6961556552365,,,,,2504.3211404815806,,,158.04823595461258,,,,1.92278,,,2.17,0.66066,,,,,0.036299356212,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,712,INDIANA,CARROLL,,,2649.22,,,5600.0,46.464,,,,,41.97884732,,,914.592,,,,,,,,,,,,,,,,,4851.005568627136,,,11700.0,2927.0826443165743,,,,,23480.210037278706,,,20035.653296400116,,,,2.28854,,,2.09,0.702768,,,,,0.029138258728000004,,,2.1340480000000004,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,713,INDIANA,CASS,,,2420.62,,,11900.0,56.628,,,,,38.768700171999996,,,909.148,,,,,,,,,,,,,,,,,4281.283280285379,,,25900.0,3780.657712207601,,,,,22588.74209031571,,,17871.608219483114,,,,2.2098,,,2.18,0.744876,,,,,0.03024946351,,,1.9162880000000002,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,714,INDIANA,CLARK,,,368.3,,,10700.0,20.328,,,,,17.408874918,,,234.092,,,,,,,,,,,,,,,,,643.7262802918779,,,18000.0,998.9849798990114,,,,,12577.322449093092,,,4835.66814238055,,,,2.1844,,,1.68,0.548856,,,,,0.03753402819199999,,,2.0142800000000003,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,715,INDIANA,CLAY,,,1346.2,,,6100.0,5.808,,,,,44.324724081999996,,,952.7,,,,,,,,,,,,,,,,,2689.138777967001,,,13300.0,351.24991731798895,,,,,24793.95227490839,,,17658.850978774983,,,,2.49428,,,2.18,0.67518,,,,,0.029138258728000004,,,1.8074080000000001,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,716,INDIANA,CLINTON,,,2829.56,,,5300.0,45.012,,,,,65.190680544,,,930.9240000000001,,,,,,,,,,,,,,,,,4827.92128083809,,,7900.0,3516.276054011265,,,,,34946.1300130199,,,23530.95082231943,,,,2.13106,,,1.49,0.872652,,,,,0.027903586748,,,2.466132,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,717,INDIANA,CRAWFORD,,,96.52,,,7800.0,8.712,,,,,1.3581391779999998,,,48.996,,,,,,,,,,,,,,,,,168.71670739779904,,,12400.0,604.300933020196,,,,,950.1171540000375,,,936.1318591157823,,,,2.1844,,,1.59,0.7739159999999999,,,,,0.03642282341,,,1.8618480000000002,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,718,INDIANA,DAVIESS,,,2057.4,,,10700.0,10.164,,,,,31.113733895999996,,,1203.124,,,,,,,,,,,,,,,,,4195.401466877807,,,24400.0,768.5952491850617,,,,,21752.9908900379,,,25679.79895347157,,,,2.5476199999999998,,,2.28,0.843612,,,,,0.036299356212,,,2.0796080000000003,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,719,INDIANA,DE KALB,,,1028.7,,,15700.0,90.024,,,,,44.818592874,,,1181.348,,,,,,,,,,,,,,,,,1412.7377556088736,,,34200.0,5557.680143370115,,,,,22981.691777463875,,,21895.759458019787,,,,1.7145,,,2.18,0.6897,,,,,0.026668914768000002,,,1.8074080000000001,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,720,INDIANA,DEARBORN,,,284.47999999999996,,,15700.0,24.684,,,,,3.950950336,,,195.984,,,,,,,,,,,,,,,,,438.03339827001264,,,31000.0,1399.3343480248914,,,,,3038.028924518639,,,3632.0700378031156,,,,1.92278,,,1.97,0.633072,,,,,0.040003372152,,,1.8074080000000001,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,721,INDIANA,DECATUR,,,1811.02,,,10900.0,33.396,,,,,29.01479153,,,952.7,,,,,,,,,,,,,,,,,3240.786120612636,,,21600.0,2230.2481309276604,,,,,17583.032269704403,,,18193.783469698286,,,,2.2352,,,1.98,0.744876,,,,,0.03148413549,,,1.8618480000000002,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,722,INDIANA,DELAWARE,,,1452.8799999999999,,,9100.0,63.888,,,,,54.572501516,,,969.032,,,,,,,,,,,,,,,,,2418.531019545064,,,21600.0,4265.986899039446,,,,,27981.536677371485,,,22859.245819512333,,,,2.08026,,,2.37,0.744876,,,,,0.026668914768000002,,,2.302812,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,723,INDIANA,DUBOIS,,,1188.72,,,16400.0,34.848,,,,,10.865113424,,,707.72,,,,,,,,,,,,,,,,,2275.5840204397355,,,24400.0,1931.874545248939,,,,,7598.00477164845,,,13914.323542311853,,,,2.39268,,,1.49,0.618552,,,,,0.036299356212,,,1.9162880000000002,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,724,INDIANA,ELKHART,,,1617.98,,,22400.0,85.668,,,,,36.175889014000006,,,1197.68,,,,,,,,,,,,,,,,,2289.3726218707775,,,51000.0,4532.256997651471,,,,,16020.030902167302,,,19509.838972935733,,,,1.7678399999999999,,,2.28,0.590964,,,,,0.022964898828000003,,,1.589648,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,725,INDIANA,FAYETTE,,,828.04,,,7100.0,36.3,,,,,10.865113424,,,397.41200000000003,,,,,,,,,,,,,,,,,1343.9496765596332,,,11300.0,2011.18904270784,,,,,6078.99030938913,,,8929.725331435611,,,,2.02692,,,1.59,0.618552,,,,,0.029138258728000004,,,2.1884880000000004,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,726,INDIANA,FLOYD,,,86.36,,,5600.0,10.164,,,,,1.481606376,,,54.440000000000005,,,,,,,,,,,,,,,,,140.15829319792672,,,11700.0,653.4003838280869,,,,,1140.7270768704157,,,1069.8649818466083,,,,2.02692,,,2.09,0.7172879999999999,,,,,0.040003372152,,,1.9162880000000002,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
1967,727,INDIANA,FOUNTAIN,,,1856.74,,,8400.0,37.752,,,,,56.547976684,,,936.368,,,,,,,,,,,,,,,,,3399.8972854404956,,,20000.0,2283.1244625669283,,,,,32949.124513408715,,,20512.837393416925,,,,2.28854,,,2.38,0.67518,,,,,0.03024946351,,,2.1340480000000004,"种类：PRODUCTION_BEANS,FAO总量：690364.0,国家总量：389543.092; 种类：PRODUCTION_CORN,FAO总量：2503137.0,国家总量：123114549.29999998; 种类：PRODUCTION_PEANUTS,FAO总量：1123658.0,国家总量：865759.1039999999; 种类：PRODUCTION_OATS,FAO总量：11522678.0,国家总量：8859653.88; 种类：PRODUCTION_RICE,FAO总量：4054142.0,国家总量：2886034.4135; 种类：PRODUCTION_RYE,FAO总量：608329.0,国家总量：186461.4; 种类：PRODUCTION_COTTON,FAO总量：4532607.0,国家总量：960747.9798000001; 种类：PRODUCTION_SORGHUM,FAO总量：19186496.0,国家总量：9709073.8; 种类：PRODUCTION_SOYBEANS,FAO总量：26574768.0,国家总量：1118893.948689846; 种类：PRODUCTION_SUGARBEETS,FAO总量：17779008.0,国家总量：7668300.0; 种类：PRODUCTION_TOBACCO,FAO总量：892625.0,国家总量：573806.0411999999; 种类：PRODUCTION_WHEAT,FAO总量：41030784.0,国家总量：73492263.364; "
