year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1998,-46,WYOMING,OTHER (COMBINED) COUNTIES,34.832,453.59,,274.32,,,,,29.04,,,,,,,,,,2253.8160000000003,,71.84100000000001,498.94899999999996,,279.4,,,111.804,,,,,,,,2449.8,1500.1886892962023,7352.1364059929,,156.17854081553088,,,,,1595.9436428725407,,,,,,,,,,35643.08728684829,,,3.8315200000000003,409.13818,,7.7978,,,,,2.6136,,,,,,,,,,8.13878,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,758,INDIANA,MONROE,,,,157.48,,,12500.0,,,,,,,7.284564682000001,,,,,38.108000000000004,,,,,182.88,,,,,,,,7.40803188,,,43.552,,,,324.23473764777685,,,40100.0,,,,,,,5040.618445417273,,,,,778.6673004650812,,,,,,3.15468,,,3.21,,,,,,,0.04234924891400001,,,,,2.226596,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,759,INDIANA,MONTGOMERY,,,,2971.7999999999997,,,5700.0,,,,,,,142.234212096,,,,,375.636,,,,,3022.6,,,,,,,,143.098482482,,,386.524,,,,6917.344691266524,,,25800.0,,,,,,,132674.76407915476,,,,,11908.708993826102,,,,,,3.56616,,,4.53,,,,,,,0.057041845476,,,,,3.451496,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,760,INDIANA,MORGAN,,,,1242.06,,,8000.0,,,,,,,60.992795812,,,,,,,,,,1287.78,,,,,,,,61.733599,,,,,,,2568.5220539408588,,,29500.0,,,,,,,48558.040828218145,,,,,,,,,,,3.16738,,,3.69,,,,,,,0.048646076011999995,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,761,INDIANA,NEWTON,,,,2727.96,,,1800.0,,,,,,,102.84817593400001,,,,,,,,,,2768.6,,,,,,,,103.58897912200001,,,,,,,6826.99869071385,,,7400.0,,,,,,,93469.67682358123,,,,,,,,,,,3.83286,,,4.11,,,,,,,0.0555602391,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,762,INDIANA,NOBLE,,,,1615.4399999999998,,,10900.0,,,,,,,75.31499078,,,,,364.748,,,,,1704.34,,,,,,,,77.043531552,,,364.748,,,,4074.078133080867,,,38200.0,,,,,,,67697.92501927809,,,,,9714.28296524269,,,,,,3.8633399999999996,,,3.5,,,,,,,0.05494290311,,,,,2.901652,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,763,INDIANA,OHIO,,,,,,,6000.0,,,,,,,,,,,0.2077488,,,,,,,,,,,,,,,,,,,,,,,,18800.0,,,,,,,,,,,443.6090912837275,,,,,,,,,,3.13,,,,,,,,,,,0.961632,,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,764,INDIANA,ORANGE,,,,581.66,,,14900.0,,,,,,,25.434242788000002,,,,,234.092,,,,,604.52,,,,,,,,25.681177184000003,,,239.536,,,,1284.9349365316614,,,42700.0,,,,,,,20888.26297890631,,,,,6722.131345623376,,,,,,3.3832799999999996,,,2.87,,,,,,,0.050251149586,,,,,3.124856,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,765,INDIANA,OWEN,,,,485.14,,,12700.0,,,,,,,22.22409564,,,,,,,,,,515.62,,,,,,,,24.569972402,,,,,,,821.0745616661163,,,39400.0,,,,,,,14909.85505527187,,,,,,,,,,,2.5933399999999995,,,3.1,,,,,,,0.040991109736,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,766,INDIANA,PARKE,,,,1579.8799999999999,,,6200.0,,,,,,,74.821121988,,,,,,,,,,1648.46,,,,,,,,77.537400344,,,,,,,3408.634560711781,,,17800.0,,,,,,,64051.52018642303,,,,,,,,,,,3.30454,,,2.87,,,,,,,0.052350091952,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,767,INDIANA,PERRY,,,,218.44,,,13000.0,,,,,,,8.148835068,,,,,,,,,,231.14,,,,,,,,9.136572652000002,,,,,,,396.8484928705318,,,36800.0,,,,,,,5332.430596883783,,,,,,,,,,,2.7838399999999996,,,2.83,,,,,,,0.040003372152,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,768,INDIANA,PIKE,,,,657.86,,,3100.0,,,,,,,42.59618331000001,,,,,,,,,,728.98,,,,,,,,44.201256883999996,,,,,,,1345.291961609508,,,10200.0,,,,,,,29757.35708672611,,,,,,,,,,,3.13182,,,3.29,,,,,,,0.042719650508,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,769,INDIANA,PORTER,,,,1567.1799999999998,,,3700.0,,,,,,,67.166155712,,,,,272.2,,,,,1610.36,,,,,,,,67.660024504,,,277.644,,,,3892.712222414288,,,15300.0,,,,,,,61652.175829920605,,,,,8843.04682486218,,,,,,3.80492,,,4.14,,,,,,,0.056054107892,,,,,3.5386,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,770,INDIANA,POSEY,,,,2049.7799999999997,,,2600.0,,,,,,,94.32893927199999,,,,,2068.7200000000003,,,,,2118.36,,,,,,,,104.453249508,,,2188.4880000000003,,,,4741.669792176381,,,8000.0,,,,,,,73883.34498198706,,,,,52905.81462460649,,,,,,3.5433,,,3.08,,,,,,,0.04790527282399999,,,,,2.7818840000000002,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,771,INDIANA,PULASKI,,,,2702.56,,,4100.0,,,,,,,105.934855884,,,,,179.65200000000002,,,,,2768.6,,,,,,,,106.922593468,,,190.54000000000002,,,,6400.708773886992,,,13400.0,,,,,,,95469.96182765084,,,,,5616.750492515603,,,,,,3.62712,,,3.27,,,,,,,0.055066370308000004,,,,,3.4025000000000003,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,772,INDIANA,PUTNAM,,,,1694.1799999999998,,,11300.0,,,,,,,84.451563432,,,,,304.86400000000003,,,,,1732.28,,,,,,,,85.068899422,,,321.196,,,,3936.600582589526,,,31000.0,,,,,,,76155.48916990151,,,,,9199.709119830452,,,,,,3.55854,,,2.74,,,,,,,0.055066370308000004,,,,,3.2827319999999998,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,773,INDIANA,RANDOLPH,,,,2006.6,,,6200.0,,,,,,,124.825337178,,,,,582.508,,,,,2052.3199999999997,,,,,,,,126.306943554,,,598.84,,,,4648.0384825127,,,20700.0,,,,,,,109372.19201802979,,,,,18973.8895697243,,,,,,3.5483799999999994,,,3.34,,,,,,,0.053584763932,,,,,3.544044,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,774,INDIANA,RIPLEY,,,,1216.6599999999999,,,11600.0,,,,,,,63.215205376,,,,0.1914192,310.308,,,,,1275.08,,,,,,,,65.190680544,,,321.196,,,,2407.1628333733565,,,43500.0,,,,,,,47572.86305189958,,,,414.759436448235,6964.443897166704,,,,,,3.03022,,,3.75,,,,,,,0.04605326485399999,,,,0.977508,2.444356,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,775,INDIANA,RUSH,,,,2461.2599999999998,,,7400.0,,,,,,,120.750919644,,,,,484.516,,,,,2527.2999999999997,,,,,,,,121.985591624,,,528.068,,,,5543.706408737692,,,33000.0,,,,,,,109586.68641996244,,,,,15802.045496151506,,,,,,3.44932,,,4.46,,,,,,,0.055436771902,,,,,3.549488,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,776,INDIANA,ST. JOSEPH,,,,1808.48,,,6800.0,,,,,,,61.857066198000005,,,,,234.092,,,,,1859.28,,,,,,,,62.350934990000006,,,239.536,,,,4407.410649805277,,,27600.0,,,,,,,57417.15845222713,,,,,6267.454984862296,,,,,,3.7338,,,4.06,,,,,,,0.05679491108000001,,,,,2.91254,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,777,INDIANA,SCOTT,,,,287.02,,,5000.0,,,,,,,23.952636411999997,,,,0.0925344,,,,,,317.5,,,,,,,,24.446505203999997,,,,,,,557.5759232243792,,,18000.0,,,,,,,15406.185124860214,,,,182.13627024306163,,,,,,,2.97688,,,3.6,,,,,,,0.039262568963999996,,,,0.886788,,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,778,INDIANA,SHELBY,,,,2377.44,,,4000.0,,,,,,,113.58982215999998,,,,,419.18800000000005,,,,,2420.62,,,,,,,,114.701026942,,,435.52000000000004,,,,5075.928934547485,,,16200.0,,,,,,,95786.7151886444,,,,,13623.955145200232,,,,,,3.27152,,,4.05,,,,,,,0.051485821566,,,,,3.5386,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,779,INDIANA,SPENCER,,,,1409.7,,,12500.0,,,,,,,76.179261166,,,,0.1846152,811.1560000000001,,,,,1452.8799999999999,,,,,,,,76.426195562,,,985.364,,,,2492.2017961313272,,,35600.0,,,,,,,45230.88347730936,,,,440.2311253694452,16158.70779111978,,,,,,2.7076399999999996,,,2.85,,,,,,,0.036299356212,,,,1.075032,2.166712,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,780,INDIANA,STARKE,,,,1587.5,,,2400.0,,,,,,,41.60844572600001,,,,,,,,,,1633.22,,,,,,,,41.97884732,,,,,,,3637.3847374024895,,,6900.0,,,,,,,32081.87781464738,,,,,,,,,,,3.5102799999999994,,,2.88,,,,,,,0.047164469636,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
1998,781,INDIANA,STEUBEN,,,,855.98,,,11100.0,,,,,,,34.941217034,,,,,266.75600000000003,,,,,927.0999999999999,,,,,,,,35.558553024,,,266.75600000000003,,,,1742.603767303387,,,35100.0,,,,,,,32171.666168944776,,,,,6436.2569870610205,,,,,,3.1191199999999997,,,3.16,,,,,,,0.056301042288,,,,,2.6240080000000003,"种类：PRODUCTION_BEANS,FAO总量：1379700.0,国家总量：1957773.36466; 种类：PRODUCTION_CHICKPEAS,FAO总量：18960.0,国家总量：174.882304885; 种类：PRODUCTION_CORN,FAO总量：4146900.0,国家总量：250078090.14; 种类：PRODUCTION_RYE,FAO总量：308900.0,国家总量：194762.12; 种类：PRODUCTION_COTTON,FAO总量：7897000.0,国家总量：3024342.825; 种类：PRODUCTION_SOYBEANS,FAO总量：74598180.0,国家总量：3692855.4930383842; 种类：PRODUCTION_SUNFLOWER,FAO总量：2392000.0,国家总量：4713713.222399999; 种类：PRODUCTION_WHEAT,FAO总量：69327000.0,国家总量：138622784.986; "
