year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_RYE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2001,-46,WYOMING,OTHER (COMBINED) COUNTIES,58.779,299.3694,,,241.29999999999998,,,,,,,31.944,,,,,,,,,,,,3451.496,,87.08,353.80019999999996,,,243.84,,,,,108.9,,,,,,,,,,4352.478,3934.8645718620405,4743.043772947311,,,132.35110169786972,,,,,,,2047.166275075546,,,,,,,,,,,,42108.38837141286,,,1.43682,640.46908,,,4.6863,,,,,,,1.91664,,,,,,,,,,,,6.04284,"种类：PRODUCTION_BEANS,FAO总量：889495.0,国家总量：1129660.45192; 种类：PRODUCTION_CHICKPEAS,FAO总量：73119.0,国家总量：1972.4666552146996; 种类：PRODUCTION_CORN,FAO总量：4363838.0,国家总量：243706865.89999998; 种类：PRODUCTION_LENTILS,FAO总量：131451.0,国家总量：9502.710500000001; 种类：PRODUCTION_MUSTARD,FAO总量：18645.0,国家总量：3737.6640000000007; 种类：PRODUCTION_PEAS,FAO总量：170687.0,国家总量：10908.8395; 种类：PRODUCTION_RYE,FAO总量：175170.0,国家总量：67157.6; 种类：PRODUCTION_SAFFLOWER,FAO总量：108982.0,国家总量：9648.072; 种类：PRODUCTION_COTTON,FAO总量：11180979.0,国家总量：4408653.585; 种类：PRODUCTION_SOYBEANS,FAO总量：78671470.0,国家总量：3910717.561794116; 种类：PRODUCTION_SUNFLOWER,FAO总量：1550720.0,国家总量：2914264.332; 种类：PRODUCTION_WHEAT,FAO总量：52999932.0,国家总量：105967998.956; "
2001,900,KANSAS,BARBER,,,,,99.06,,,60200.0,,,,,,,,,,314.96,,,,0.58968,,6374.924,,,,,,101.6,,,,,,,,,,,495.29999999999995,,,0.58968,7077.200000000001,,,,,128.57613900339442,,,138200.0,,,,,,,,,,6930.861359313528,,,,339.40996319698297,,120375.80665374473,,,,,,,3.0861,,,8.1,,,,,,,,,,0.5588,,,,0.49079520000000004,,2.06872,"种类：PRODUCTION_BEANS,FAO总量：889495.0,国家总量：1129660.45192; 种类：PRODUCTION_CHICKPEAS,FAO总量：73119.0,国家总量：1972.4666552146996; 种类：PRODUCTION_CORN,FAO总量：4363838.0,国家总量：243706865.89999998; 种类：PRODUCTION_LENTILS,FAO总量：131451.0,国家总量：9502.710500000001; 种类：PRODUCTION_MUSTARD,FAO总量：18645.0,国家总量：3737.6640000000007; 种类：PRODUCTION_PEAS,FAO总量：170687.0,国家总量：10908.8395; 种类：PRODUCTION_RYE,FAO总量：175170.0,国家总量：67157.6; 种类：PRODUCTION_SAFFLOWER,FAO总量：108982.0,国家总量：9648.072; 种类：PRODUCTION_COTTON,FAO总量：11180979.0,国家总量：4408653.585; 种类：PRODUCTION_SOYBEANS,FAO总量：78671470.0,国家总量：3910717.561794116; 种类：PRODUCTION_SUNFLOWER,FAO总量：1550720.0,国家总量：2914264.332; 种类：PRODUCTION_WHEAT,FAO总量：52999932.0,国家总量：105967998.956; "
2001,901,KANSAS,BARTON,,,,,960.12,,,125800.0,,,,,,,,,,1478.28,22.594497234,,,1.95048,,8078.896000000001,,,,,,1087.12,,,,,,,,,,,1546.86,23.582234817999996,,1.95048,9254.800000000001,,,,,1753.7203197141441,,,478600.0,,,,,,,,,,96755.02790161595,21412.631883446127,,,833.9222179246025,,157596.7357864453,,,,,,,3.5356799999999997,,,10.2,,,,,,,,,,1.86436,0.05802958306000001,,,0.36424080000000003,,2.12316,"种类：PRODUCTION_BEANS,FAO总量：889495.0,国家总量：1129660.45192; 种类：PRODUCTION_CHICKPEAS,FAO总量：73119.0,国家总量：1972.4666552146996; 种类：PRODUCTION_CORN,FAO总量：4363838.0,国家总量：243706865.89999998; 种类：PRODUCTION_LENTILS,FAO总量：131451.0,国家总量：9502.710500000001; 种类：PRODUCTION_MUSTARD,FAO总量：18645.0,国家总量：3737.6640000000007; 种类：PRODUCTION_PEAS,FAO总量：170687.0,国家总量：10908.8395; 种类：PRODUCTION_RYE,FAO总量：175170.0,国家总量：67157.6; 种类：PRODUCTION_SAFFLOWER,FAO总量：108982.0,国家总量：9648.072; 种类：PRODUCTION_COTTON,FAO总量：11180979.0,国家总量：4408653.585; 种类：PRODUCTION_SOYBEANS,FAO总量：78671470.0,国家总量：3910717.561794116; 种类：PRODUCTION_SUNFLOWER,FAO总量：1550720.0,国家总量：2914264.332; 种类：PRODUCTION_WHEAT,FAO总量：52999932.0,国家总量：105967998.956; "
2001,902,KANSAS,BOURBON,,,,,208.28,,,117600.0,,,,,,,,,,99.06,42.47271611199999,,,,,506.29200000000003,,,,,,210.82,,,,,,,,,,,101.6,43.460453695999995,,,544.4,,,,,307.5912373823688,,,179400.0,,,,,,,,,,7159.602658300772,21047.516828711574,,,,,13069.528883464707,,,,,,,2.61366,,,5.3,,,,,,,,,,1.8288,0.0308667995,,,,,2.83088,"种类：PRODUCTION_BEANS,FAO总量：889495.0,国家总量：1129660.45192; 种类：PRODUCTION_CHICKPEAS,FAO总量：73119.0,国家总量：1972.4666552146996; 种类：PRODUCTION_CORN,FAO总量：4363838.0,国家总量：243706865.89999998; 种类：PRODUCTION_LENTILS,FAO总量：131451.0,国家总量：9502.710500000001; 种类：PRODUCTION_MUSTARD,FAO总量：18645.0,国家总量：3737.6640000000007; 种类：PRODUCTION_PEAS,FAO总量：170687.0,国家总量：10908.8395; 种类：PRODUCTION_RYE,FAO总量：175170.0,国家总量：67157.6; 种类：PRODUCTION_SAFFLOWER,FAO总量：108982.0,国家总量：9648.072; 种类：PRODUCTION_COTTON,FAO总量：11180979.0,国家总量：4408653.585; 种类：PRODUCTION_SOYBEANS,FAO总量：78671470.0,国家总量：3910717.561794116; 种类：PRODUCTION_SUNFLOWER,FAO总量：1550720.0,国家总量：2914264.332; 种类：PRODUCTION_WHEAT,FAO总量：52999932.0,国家总量：105967998.956; "
2001,903,KANSAS,BROWN,,,,,2489.2,,,39800.0,,,,,,,,,,172.72,134.702713018,,,,,620.616,,,,,,2532.38,,,,,,,,,,,180.34,136.925122582,,,685.9440000000001,,,,,5866.928767910105,,,88600.0,,,,,,,,,,16563.411616665297,120917.66129008324,,,,,13750.233512811828,,,,,,,3.9395399999999996,,,7.4,,,,,,,,,,2.4383999999999997,0.0555602391,,,,,2.39536,"种类：PRODUCTION_BEANS,FAO总量：889495.0,国家总量：1129660.45192; 种类：PRODUCTION_CHICKPEAS,FAO总量：73119.0,国家总量：1972.4666552146996; 种类：PRODUCTION_CORN,FAO总量：4363838.0,国家总量：243706865.89999998; 种类：PRODUCTION_LENTILS,FAO总量：131451.0,国家总量：9502.710500000001; 种类：PRODUCTION_MUSTARD,FAO总量：18645.0,国家总量：3737.6640000000007; 种类：PRODUCTION_PEAS,FAO总量：170687.0,国家总量：10908.8395; 种类：PRODUCTION_RYE,FAO总量：175170.0,国家总量：67157.6; 种类：PRODUCTION_SAFFLOWER,FAO总量：108982.0,国家总量：9648.072; 种类：PRODUCTION_COTTON,FAO总量：11180979.0,国家总量：4408653.585; 种类：PRODUCTION_SOYBEANS,FAO总量：78671470.0,国家总量：3910717.561794116; 种类：PRODUCTION_SUNFLOWER,FAO总量：1550720.0,国家总量：2914264.332; 种类：PRODUCTION_WHEAT,FAO总量：52999932.0,国家总量：105967998.956; "
2001,904,KANSAS,BUTLER,,,,,543.56,,,206600.0,,,,,,,,,,1524.0,57.41224707,,,,,2607.676,,,,,,568.9599999999999,,,,,,,,,,,1539.24,58.77038624800001,,,2852.656,,,,,667.3042488354449,,,274600.0,,,,,,,,,,79202.94555932799,19977.00942333339,,,,,57968.80623520075,,,,,,,2.20726,,,5.1000000000000005,,,,,,,,,,1.3208,0.02098942366,,,,,2.39536,"种类：PRODUCTION_BEANS,FAO总量：889495.0,国家总量：1129660.45192; 种类：PRODUCTION_CHICKPEAS,FAO总量：73119.0,国家总量：1972.4666552146996; 种类：PRODUCTION_CORN,FAO总量：4363838.0,国家总量：243706865.89999998; 种类：PRODUCTION_LENTILS,FAO总量：131451.0,国家总量：9502.710500000001; 种类：PRODUCTION_MUSTARD,FAO总量：18645.0,国家总量：3737.6640000000007; 种类：PRODUCTION_PEAS,FAO总量：170687.0,国家总量：10908.8395; 种类：PRODUCTION_RYE,FAO总量：175170.0,国家总量：67157.6; 种类：PRODUCTION_SAFFLOWER,FAO总量：108982.0,国家总量：9648.072; 种类：PRODUCTION_COTTON,FAO总量：11180979.0,国家总量：4408653.585; 种类：PRODUCTION_SOYBEANS,FAO总量：78671470.0,国家总量：3910717.561794116; 种类：PRODUCTION_SUNFLOWER,FAO总量：1550720.0,国家总量：2914264.332; 种类：PRODUCTION_WHEAT,FAO总量：52999932.0,国家总量：105967998.956; "
2001,905,KANSAS,CHASE,,,,,208.28,,,76200.0,,,,,,,,,,68.58,21.977161243999998,,,,,577.0640000000001,,,,,,210.82,,,,,,,,,,,78.74,23.088366026,,,647.836,,,,,276.61835069637243,,,121000.0,,,,,,,,,,4010.5974422430313,14572.313102908991,,,,,11245.240476814426,,,,,,,2.6289,,,6.0,,,,,,,,,,1.4731999999999998,0.040744175339999994,,,,,2.12316,"种类：PRODUCTION_BEANS,FAO总量：889495.0,国家总量：1129660.45192; 种类：PRODUCTION_CHICKPEAS,FAO总量：73119.0,国家总量：1972.4666552146996; 种类：PRODUCTION_CORN,FAO总量：4363838.0,国家总量：243706865.89999998; 种类：PRODUCTION_LENTILS,FAO总量：131451.0,国家总量：9502.710500000001; 种类：PRODUCTION_MUSTARD,FAO总量：18645.0,国家总量：3737.6640000000007; 种类：PRODUCTION_PEAS,FAO总量：170687.0,国家总量：10908.8395; 种类：PRODUCTION_RYE,FAO总量：175170.0,国家总量：67157.6; 种类：PRODUCTION_SAFFLOWER,FAO总量：108982.0,国家总量：9648.072; 种类：PRODUCTION_COTTON,FAO总量：11180979.0,国家总量：4408653.585; 种类：PRODUCTION_SOYBEANS,FAO总量：78671470.0,国家总量：3910717.561794116; 种类：PRODUCTION_SUNFLOWER,FAO总量：1550720.0,国家总量：2914264.332; 种类：PRODUCTION_WHEAT,FAO总量：52999932.0,国家总量：105967998.956; "
2001,906,KANSAS,CHAUTAUQUA,,,,,17.779999999999998,,,44000.0,,,,,,,,,,55.879999999999995,6.2968270980000005,,,,,261.312,,,,,,25.4,,,,,,,,,,,58.419999999999995,7.654966276,,,299.42,,,,,24.105183470746034,,,55800.0,,,,,,,,,,2452.615039141017,1837.994153085504,,,,,5609.00614582027,,,,,,,1.9304,,,5.3,,,,,,,,,,1.1176,0.018520079699999997,,,,,2.34092,"种类：PRODUCTION_BEANS,FAO总量：889495.0,国家总量：1129660.45192; 种类：PRODUCTION_CHICKPEAS,FAO总量：73119.0,国家总量：1972.4666552146996; 种类：PRODUCTION_CORN,FAO总量：4363838.0,国家总量：243706865.89999998; 种类：PRODUCTION_LENTILS,FAO总量：131451.0,国家总量：9502.710500000001; 种类：PRODUCTION_MUSTARD,FAO总量：18645.0,国家总量：3737.6640000000007; 种类：PRODUCTION_PEAS,FAO总量：170687.0,国家总量：10908.8395; 种类：PRODUCTION_RYE,FAO总量：175170.0,国家总量：67157.6; 种类：PRODUCTION_SAFFLOWER,FAO总量：108982.0,国家总量：9648.072; 种类：PRODUCTION_COTTON,FAO总量：11180979.0,国家总量：4408653.585; 种类：PRODUCTION_SOYBEANS,FAO总量：78671470.0,国家总量：3910717.561794116; 种类：PRODUCTION_SUNFLOWER,FAO总量：1550720.0,国家总量：2914264.332; 种类：PRODUCTION_WHEAT,FAO总量：52999932.0,国家总量：105967998.956; "
2001,907,KANSAS,CHEROKEE,,,,,474.97999999999996,,,72000.0,,,,,,,,,,543.56,123.96106679200001,,,,,3326.284,,,,,,480.06,,,,,,,,,,,548.64,127.17121394,,,3505.936,,,,,923.2740084078199,,,126200.0,,,,,,,,,,47039.37735173259,55807.96030497055,,,,,75993.86482031249,,,,,,,2.7685999999999997,,,6.5,,,,,,,,,,2.1844,0.02716278356,,,,,2.5042400000000002,"种类：PRODUCTION_BEANS,FAO总量：889495.0,国家总量：1129660.45192; 种类：PRODUCTION_CHICKPEAS,FAO总量：73119.0,国家总量：1972.4666552146996; 种类：PRODUCTION_CORN,FAO总量：4363838.0,国家总量：243706865.89999998; 种类：PRODUCTION_LENTILS,FAO总量：131451.0,国家总量：9502.710500000001; 种类：PRODUCTION_MUSTARD,FAO总量：18645.0,国家总量：3737.6640000000007; 种类：PRODUCTION_PEAS,FAO总量：170687.0,国家总量：10908.8395; 种类：PRODUCTION_RYE,FAO总量：175170.0,国家总量：67157.6; 种类：PRODUCTION_SAFFLOWER,FAO总量：108982.0,国家总量：9648.072; 种类：PRODUCTION_COTTON,FAO总量：11180979.0,国家总量：4408653.585; 种类：PRODUCTION_SOYBEANS,FAO总量：78671470.0,国家总量：3910717.561794116; 种类：PRODUCTION_SUNFLOWER,FAO总量：1550720.0,国家总量：2914264.332; 种类：PRODUCTION_WHEAT,FAO总量：52999932.0,国家总量：105967998.956; "
2001,908,KANSAS,CHEYENNE,,145.1488,,,1000.76,,,15400.0,,,,,,,,,,66.03999999999999,5.802958306,,,5.2164,,6647.124000000001,,,154.2206,,,1036.32,,,,,,,,,,,91.44,5.926425504,,5.806080000000001,7730.4800000000005,,2142.9414636810134,,,1999.1838578115335,,,52400.0,,,,,,,,,,4267.296011106496,4413.669743287758,,,2492.8602196663064,,121791.67228278675,,,,85.27492,,,3.3324799999999994,,,10.4,,,,,,,,,,1.651,0.04691753524,,,0.4073328,,2.0142800000000003,"种类：PRODUCTION_BEANS,FAO总量：889495.0,国家总量：1129660.45192; 种类：PRODUCTION_CHICKPEAS,FAO总量：73119.0,国家总量：1972.4666552146996; 种类：PRODUCTION_CORN,FAO总量：4363838.0,国家总量：243706865.89999998; 种类：PRODUCTION_LENTILS,FAO总量：131451.0,国家总量：9502.710500000001; 种类：PRODUCTION_MUSTARD,FAO总量：18645.0,国家总量：3737.6640000000007; 种类：PRODUCTION_PEAS,FAO总量：170687.0,国家总量：10908.8395; 种类：PRODUCTION_RYE,FAO总量：175170.0,国家总量：67157.6; 种类：PRODUCTION_SAFFLOWER,FAO总量：108982.0,国家总量：9648.072; 种类：PRODUCTION_COTTON,FAO总量：11180979.0,国家总量：4408653.585; 种类：PRODUCTION_SOYBEANS,FAO总量：78671470.0,国家总量：3910717.561794116; 种类：PRODUCTION_SUNFLOWER,FAO总量：1550720.0,国家总量：2914264.332; 种类：PRODUCTION_WHEAT,FAO总量：52999932.0,国家总量：105967998.956; "
2001,909,KANSAS,CLARK,,,,,20.32,,,29400.0,,,,,,,,,,508.0,,,,,,2504.2400000000002,,,,,,25.4,,,,,,,,,,,541.02,,,,4083.0,,,,,58.216292155764,,,82000.0,,,,,,,,,,25890.973475367402,,,,,,45906.72020316978,,,,,,,4.064,,,8.7,,,,,,,,,,1.2953999999999999,,,,,,2.0142800000000003,"种类：PRODUCTION_BEANS,FAO总量：889495.0,国家总量：1129660.45192; 种类：PRODUCTION_CHICKPEAS,FAO总量：73119.0,国家总量：1972.4666552146996; 种类：PRODUCTION_CORN,FAO总量：4363838.0,国家总量：243706865.89999998; 种类：PRODUCTION_LENTILS,FAO总量：131451.0,国家总量：9502.710500000001; 种类：PRODUCTION_MUSTARD,FAO总量：18645.0,国家总量：3737.6640000000007; 种类：PRODUCTION_PEAS,FAO总量：170687.0,国家总量：10908.8395; 种类：PRODUCTION_RYE,FAO总量：175170.0,国家总量：67157.6; 种类：PRODUCTION_SAFFLOWER,FAO总量：108982.0,国家总量：9648.072; 种类：PRODUCTION_COTTON,FAO总量：11180979.0,国家总量：4408653.585; 种类：PRODUCTION_SOYBEANS,FAO总量：78671470.0,国家总量：3910717.561794116; 种类：PRODUCTION_SUNFLOWER,FAO总量：1550720.0,国家总量：2914264.332; 种类：PRODUCTION_WHEAT,FAO总量：52999932.0,国家总量：105967998.956; "
2001,910,KANSAS,CLAY,,,,,520.6999999999999,,,48000.0,,,,,,,,,,1120.1399999999999,67.660024504,,,0.27216,,4540.296,,,,,,533.4,,,,,,,,,,,1127.76,69.14163088,,0.31752,4954.04,,,,,1112.0676246098328,,,100000.0,,,,,,,,,,91244.90416601209,47211.61197547198,,,224.80901701157012,,100825.96969889544,,,,,,,3.59664,,,7.2,,,,,,,,,,2.5933399999999995,0.043213519299999996,,,0.7039872,,2.39536,"种类：PRODUCTION_BEANS,FAO总量：889495.0,国家总量：1129660.45192; 种类：PRODUCTION_CHICKPEAS,FAO总量：73119.0,国家总量：1972.4666552146996; 种类：PRODUCTION_CORN,FAO总量：4363838.0,国家总量：243706865.89999998; 种类：PRODUCTION_LENTILS,FAO总量：131451.0,国家总量：9502.710500000001; 种类：PRODUCTION_MUSTARD,FAO总量：18645.0,国家总量：3737.6640000000007; 种类：PRODUCTION_PEAS,FAO总量：170687.0,国家总量：10908.8395; 种类：PRODUCTION_RYE,FAO总量：175170.0,国家总量：67157.6; 种类：PRODUCTION_SAFFLOWER,FAO总量：108982.0,国家总量：9648.072; 种类：PRODUCTION_COTTON,FAO总量：11180979.0,国家总量：4408653.585; 种类：PRODUCTION_SOYBEANS,FAO总量：78671470.0,国家总量：3910717.561794116; 种类：PRODUCTION_SUNFLOWER,FAO总量：1550720.0,国家总量：2914264.332; 种类：PRODUCTION_WHEAT,FAO总量：52999932.0,国家总量：105967998.956; "
2001,911,KANSAS,CLOUD,,,,,401.32,,,54600.0,,,,,,,,,,1490.98,35.311618628,,,2.2680000000000002,,5797.860000000001,,,,,,406.4,,,,,,,,,,,1531.62,35.928954618,,2.3133600000000003,6532.8,,,,,881.3855669426179,,,175200.0,,,,,,,,,,119829.94182945149,21780.230714063222,,,2125.113796734345,,114385.60591549007,,,,,,,3.7719,,,9.1,,,,,,,,,,2.032,0.03827483138,,,0.7987896,,2.12316,"种类：PRODUCTION_BEANS,FAO总量：889495.0,国家总量：1129660.45192; 种类：PRODUCTION_CHICKPEAS,FAO总量：73119.0,国家总量：1972.4666552146996; 种类：PRODUCTION_CORN,FAO总量：4363838.0,国家总量：243706865.89999998; 种类：PRODUCTION_LENTILS,FAO总量：131451.0,国家总量：9502.710500000001; 种类：PRODUCTION_MUSTARD,FAO总量：18645.0,国家总量：3737.6640000000007; 种类：PRODUCTION_PEAS,FAO总量：170687.0,国家总量：10908.8395; 种类：PRODUCTION_RYE,FAO总量：175170.0,国家总量：67157.6; 种类：PRODUCTION_SAFFLOWER,FAO总量：108982.0,国家总量：9648.072; 种类：PRODUCTION_COTTON,FAO总量：11180979.0,国家总量：4408653.585; 种类：PRODUCTION_SOYBEANS,FAO总量：78671470.0,国家总量：3910717.561794116; 种类：PRODUCTION_SUNFLOWER,FAO总量：1550720.0,国家总量：2914264.332; 种类：PRODUCTION_WHEAT,FAO总量：52999932.0,国家总量：105967998.956; "
2001,912,KANSAS,COFFEY,,,,,530.86,,,146600.0,,,,,,,,,,434.34,93.21773449,,,,,1366.444,,,,,,556.26,,,,,,,,,,,449.58,94.20547207400001,,,1437.2160000000001,,,,,868.6962345117911,,,181000.0,,,,,,,,,,30908.032633154315,52030.137187615066,,,,,34879.30520774644,,,,,,,2.3114,,,5.0,,,,,,,,,,1.8034,0.03457081544,,,,,2.77644,"种类：PRODUCTION_BEANS,FAO总量：889495.0,国家总量：1129660.45192; 种类：PRODUCTION_CHICKPEAS,FAO总量：73119.0,国家总量：1972.4666552146996; 种类：PRODUCTION_CORN,FAO总量：4363838.0,国家总量：243706865.89999998; 种类：PRODUCTION_LENTILS,FAO总量：131451.0,国家总量：9502.710500000001; 种类：PRODUCTION_MUSTARD,FAO总量：18645.0,国家总量：3737.6640000000007; 种类：PRODUCTION_PEAS,FAO总量：170687.0,国家总量：10908.8395; 种类：PRODUCTION_RYE,FAO总量：175170.0,国家总量：67157.6; 种类：PRODUCTION_SAFFLOWER,FAO总量：108982.0,国家总量：9648.072; 种类：PRODUCTION_COTTON,FAO总量：11180979.0,国家总量：4408653.585; 种类：PRODUCTION_SOYBEANS,FAO总量：78671470.0,国家总量：3910717.561794116; 种类：PRODUCTION_SUNFLOWER,FAO总量：1550720.0,国家总量：2914264.332; 种类：PRODUCTION_WHEAT,FAO总量：52999932.0,国家总量：105967998.956; "
2001,913,KANSAS,COMANCHE,,,,,,,,34400.0,,,,,,,,,,327.65999999999997,,,,,,3097.636,,,,,,,,,,,,,,,,,396.24,,,,4137.4400000000005,,,,,,,,72600.0,,,,,,,,,,10214.569784774869,,,,,,53448.92749633588,,,,,,,,,,7.6,,,,,,,,,,0.7874,,,,,,1.8509600000000002,"种类：PRODUCTION_BEANS,FAO总量：889495.0,国家总量：1129660.45192; 种类：PRODUCTION_CHICKPEAS,FAO总量：73119.0,国家总量：1972.4666552146996; 种类：PRODUCTION_CORN,FAO总量：4363838.0,国家总量：243706865.89999998; 种类：PRODUCTION_LENTILS,FAO总量：131451.0,国家总量：9502.710500000001; 种类：PRODUCTION_MUSTARD,FAO总量：18645.0,国家总量：3737.6640000000007; 种类：PRODUCTION_PEAS,FAO总量：170687.0,国家总量：10908.8395; 种类：PRODUCTION_RYE,FAO总量：175170.0,国家总量：67157.6; 种类：PRODUCTION_SAFFLOWER,FAO总量：108982.0,国家总量：9648.072; 种类：PRODUCTION_COTTON,FAO总量：11180979.0,国家总量：4408653.585; 种类：PRODUCTION_SOYBEANS,FAO总量：78671470.0,国家总量：3910717.561794116; 种类：PRODUCTION_SUNFLOWER,FAO总量：1550720.0,国家总量：2914264.332; 种类：PRODUCTION_WHEAT,FAO总量：52999932.0,国家总量：105967998.956; "
2001,914,KANSAS,COWLEY,,,,,119.38,,,101200.0,,,,,,,,,,1231.8999999999999,32.101471479999994,,,,,4420.528,,,,,,124.46,,,,,,,,,,,1297.94,39.50950336,,,5024.812,,,,,130.4863610897554,,,123800.0,,,,,,,,,,49959.64126880308,9738.885235470625,,,,,103330.96273489283,,,,,,,2.22758,,,5.2,,,,,,,,,,1.0413999999999999,0.018520079699999997,,,,,2.5586800000000003,"种类：PRODUCTION_BEANS,FAO总量：889495.0,国家总量：1129660.45192; 种类：PRODUCTION_CHICKPEAS,FAO总量：73119.0,国家总量：1972.4666552146996; 种类：PRODUCTION_CORN,FAO总量：4363838.0,国家总量：243706865.89999998; 种类：PRODUCTION_LENTILS,FAO总量：131451.0,国家总量：9502.710500000001; 种类：PRODUCTION_MUSTARD,FAO总量：18645.0,国家总量：3737.6640000000007; 种类：PRODUCTION_PEAS,FAO总量：170687.0,国家总量：10908.8395; 种类：PRODUCTION_RYE,FAO总量：175170.0,国家总量：67157.6; 种类：PRODUCTION_SAFFLOWER,FAO总量：108982.0,国家总量：9648.072; 种类：PRODUCTION_COTTON,FAO总量：11180979.0,国家总量：4408653.585; 种类：PRODUCTION_SOYBEANS,FAO总量：78671470.0,国家总量：3910717.561794116; 种类：PRODUCTION_SUNFLOWER,FAO总量：1550720.0,国家总量：2914264.332; 种类：PRODUCTION_WHEAT,FAO总量：52999932.0,国家总量：105967998.956; "
2001,915,KANSAS,CRAWFORD,,,,,571.5,,,86000.0,,,,,,,,,,518.16,92.22999690600001,,,,,1350.112,,,,,,614.68,,,,,,,,,,,525.78,93.46466888600001,,,1546.096,,,,,1100.1969587874462,,,149400.0,,,,,,,,,,44657.92627227649,42691.139869234656,,,,,32129.25850518407,,,,,,,2.7432,,,5.7,,,,,,,,,,2.1844,0.028397455540000005,,,,,2.6131200000000003,"种类：PRODUCTION_BEANS,FAO总量：889495.0,国家总量：1129660.45192; 种类：PRODUCTION_CHICKPEAS,FAO总量：73119.0,国家总量：1972.4666552146996; 种类：PRODUCTION_CORN,FAO总量：4363838.0,国家总量：243706865.89999998; 种类：PRODUCTION_LENTILS,FAO总量：131451.0,国家总量：9502.710500000001; 种类：PRODUCTION_MUSTARD,FAO总量：18645.0,国家总量：3737.6640000000007; 种类：PRODUCTION_PEAS,FAO总量：170687.0,国家总量：10908.8395; 种类：PRODUCTION_RYE,FAO总量：175170.0,国家总量：67157.6; 种类：PRODUCTION_SAFFLOWER,FAO总量：108982.0,国家总量：9648.072; 种类：PRODUCTION_COTTON,FAO总量：11180979.0,国家总量：4408653.585; 种类：PRODUCTION_SOYBEANS,FAO总量：78671470.0,国家总量：3910717.561794116; 种类：PRODUCTION_SUNFLOWER,FAO总量：1550720.0,国家总量：2914264.332; 种类：PRODUCTION_WHEAT,FAO总量：52999932.0,国家总量：105967998.956; "
