year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_LENTILS,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_LENTILS,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_LENTILS,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2018,-46,WYOMING,OTHER (COMBINED) COUNTIES,444.108,81.6462,,,,,,254100.0,,,,,,,,,,,,,670.5160000000001,81.6462,,,,,,,,,,,,,,,,47848.583417050475,952.7156511633423,,,,,,531200.0,,,,,,,,,,,,,,,5.736395,73.02798999999999,,,,,,13.05,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,813,IOWA,CEDAR,,,,,3843.02,,,,,2.178,,,,,145.814760838,,,,,,,,,,3924.2999999999997,,,,13.068,,,,,146.92596562,,,,,,,,7844.875994420681,,,,,176.37442815919002,,,,,204673.43058324157,,,,,,,,,,,,5.64642,,,,,0.881364,,,,,0.078154736334,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,814,IOWA,CERRO GORDO,,,,,4071.62,,,,,1.1616,,,,,140.999540116,,,,,,,,,,4127.5,,,,8.712,,,,,142.60461369,,,,,,,,6894.907808742803,,,,,116.2908317533121,,,,,161569.87428968758,,,,,,,,,,,,4.68376,,,,,1.089,,,,,0.063832541366,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,815,IOWA,CHEROKEE,,,,,3627.12,,,,,,,,,,164.087906142,,,,,,,,,,3759.2,,,,,,,,,166.06338131,,,,,,,,7103.187108966311,,,,,,,,,,234112.00937331174,,,,,,,,,,,,5.41782,,,,,,,,,,0.07938940831399999,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,816,IOWA,CHICKASAW,,,,,3637.2799999999997,,,,,,,,,,108.527667042,,,,,,,,,,3771.8999999999996,,,,,,,,,109.88580622,,,,,,,,6442.897412513064,,,,,,,,,,128160.51045351491,,,,,,,,,,,,4.89966,,,,,,,,,,0.06568454933600001,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,817,IOWA,CLARKE,,,,,756.92,,,13300.0,,,,,,,47.53487122999999,,,,,,,,,,835.66,,,,,,,,,47.905272823999994,,,,,,,,1124.6615741072253,,,41100.0,,,,,,,50470.04717218547,,,,,,,,,,,,4.10972,,,3.1,,,,,,,0.059140787842000005,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,818,IOWA,CLAY,,,,,3604.2599999999998,,,1270.0,,,,,,,157.05027585599998,,,,,,,,,,3695.7,,,,,,,,,158.65534943000003,,,,,,,,5246.865775843248,,,3850.0,,,,,,,183176.4218853764,,,,,,,,,,,,4.0259,,,3.05,,,,,,,0.064943746148,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,819,IOWA,CLAYTON,,,,,3550.92,,,19400.0,,18.876,,,,,72.598712424,,,,,,,,,,3784.6,,,,88.572,,,,,73.09258121600001,,,,,,,,6570.477230231159,,,82000.0,,1490.4608269716168,,,,,94696.37716843045,,,,,,,,,,,,5.1181,,,4.25,,0.859584,,,,,0.07259871242400001,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,820,IOWA,CLINTON,,,,,4724.4,,,,,,,,,,146.432096828,,,,,,,,,,4838.7,,,,,,,,,147.54330161,,,,,,,,9149.362137925807,,,,,,,,,,189392.7543368609,,,,,,,,,,,,5.35686,,,,,,,,,,0.071981376434,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,821,IOWA,CRAWFORD,,,,,5024.12,,,,,,,,,,179.274371496,,,,,,,,,,5118.099999999999,,,,,,,,,180.87944506999997,,,,,,,,9870.992770503111,,,,,,,,,,245339.74640022224,,,,,,,,,,,,5.4356,,,,,,,,,,0.076179261166,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,822,IOWA,DALLAS,,,,,3296.92,,,1490.0,,,,,,,124.948804376,,,,,,,,,,3352.7999999999997,,,,,,,,,127.17121394,,,,,,,,5267.390499717457,,,2760.0,,,,,,,146398.7369411305,,,,,,,,,,,,4.4196,,,1.85,,,,,,,0.065190680544,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,823,IOWA,DAVIS,,,,,,,,17300.0,,2.0328,,,,,64.82027895,,,,,,,,,,,,,,24.684,,,,,65.43761494,,,,,,,,,,,43300.0,,162.80716445463696,,,,,72158.74894124184,,,,,,,,,,,,,,,2.5,,0.8712,,,,,0.061980533396,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,824,IOWA,DECATUR,,,,,835.66,,,,,,,,,,54.078632724,,,,,,,,,,868.68,,,,,,,,,54.94290311,,,,,,,,1323.6114543879105,,,,,,,,,,57535.306081802315,,,,,,,,,,,,4.3815,,,,,,,,,,0.059264255040000005,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,825,IOWA,DELAWARE,,,,,4566.92,,,,,,,,,,77.537400344,,,,,,,,,,4813.3,,,,,,,,,78.154736334,,,,,,,,9425.279732734774,,,,,,,,,,109812.74506807582,,,,,,,,,,,,5.70992,,,,,,,,,,0.07889553952200001,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,826,IOWA,DES MOINES,,,,,1775.714,,,3130.0,,,,,,,84.204629036,,,,,,,,,,1790.6999999999998,,,,,,,,,84.82196502600002,,,,,,,,3165.7520691978834,,,10600.0,,,,,,,119123.55138307478,,,,,,,,,,,,5.47116,,,3.4,,,,,,,0.078772072324,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,827,IOWA,DICKINSON,,,,,2204.72,,,,,,,,,,104.9471183,,,,,,,,,,2286.0,,,,,,,,,106.428724676,,,,,,,,3246.638140102152,,,,,,,,,,115864.76917282512,,,,,,,,,,,,4.07416,,,,,,,,,,0.061486664604,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,828,IOWA,DUBUQUE,,,,,3591.56,,,25700.0,,11.3256,,,,,50.498083982000004,,,,,,,,,,3784.6,,,,88.572,,,,,50.868485576000005,,,,,,,,6986.10288868389,,,116100.0,,951.6466398479373,,,,,69392.89177119803,,,,,,,,,,,,5.37972,,,4.5,,0.913308,,,,,0.07654966276,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,829,IOWA,EMMET,,,,,2753.3599999999997,,,2140.0,,,,,,,108.65113424,,,,,,,,,,2806.7,,,,,,,,,111.49087979400001,,,,,,,,3939.114335358136,,,6850.0,,,,,,,112441.67861584022,,,,,,,,,,,,3.95732,,,6.35,,,,,,,0.057659181466000006,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,830,IOWA,FAYETTE,,,,,4709.16,,,,,4.7916,,,,,133.468041038,,,,,,,,,,4864.099999999999,,,,46.464,,,,,134.57924581999998,,,,,,,,8652.33729047195,,,,,350.81067578915815,,,,,167238.5122520546,,,,,,,,,,,,5.08254,,,,,0.795696,,,,,0.06975896687000001,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,831,IOWA,FLOYD,,,,,3459.48,,,820.0,,,,,,,118.405042882,,,,,,,,,,3581.3999999999996,,,,,,,,,119.392780466,,,,,,,,5857.476311100966,,,1280.0,,,,,,,130898.98289910285,,,,,,,,,,,,4.68376,,,1.55,,,,,,,0.061486664604,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,832,IOWA,FRANKLIN,,,,,4922.5199999999995,,,,,,,,,,133.468041038,,,,,,,,,,5156.2,,,,,,,,,135.19658181,,,,,,,,9234.259859405489,,,,,,,,,,173290.5363568039,,,,,,,,,,,,5.18922,,,,,,,,,,0.07222831083,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
2018,833,IOWA,FREMONT,,,,,2882.9,,,1410.0,,,,,,,136.925122582,,,,,,,,,,2959.1,,,,,,,,,138.90059775,,,,,,,,5165.233351343554,,,1900.0,,,,,,,153710.45837085028,,,,,,,,,,,,4.95554,,,1.35,,,,,,,0.062474402188,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1108120.0,国家总量：1529977.2136; 种类：PRODUCTION_CHICKPEAS,FAO总量：580010.0,国家总量：10313.941110453; 种类：PRODUCTION_CORN,FAO总量：3332080.0,国家总量：362872858.2; 种类：PRODUCTION_LENTILS,FAO总量：381380.0,国家总量：302902.8661; 种类：PRODUCTION_OATS,FAO总量：814720.0,国家总量：610352.556; 种类：PRODUCTION_PEAS,FAO总量：722530.0,国家总量：514189.62400000007; 种类：PRODUCTION_COTTON,FAO总量：11116053.85,国家总量：3568625.48; 种类：PRODUCTION_SOYBEANS,FAO总量：120514490.0,国家总量：5433535.18954415; 种类：PRODUCTION_SUGARCANE,FAO总量：31335980.0,国家总量：21012000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：955740.0,国家总量：655949.5992; "
