year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_RYE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2008,-46,WYOMING,OTHER (COMBINED) COUNTIES,487.648,226.795,,,210.82,,,,,,,26.136,,,,,,,,,,,,1258.925,,746.711,235.86679999999998,,,436.88,,,,,121.968,,,,,,,,,,1532.486,33346.3497494546,4852.995350550623,,,336.4374299205711,,,,,,,2387.571552945028,,,,,,,,,,,,35429.83138310183,,,7.22764,632.30446,,,7.378699999999999,,,,,,,3.7026,,,,,,,,,,,,3.44333,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,749,INDIANA,LAKE,,,,,1501.1399999999999,,,2900.0,,,,,,,,,,,60.128525425999996,,,,,125.212,,,,,,1529.08,,,,,,,,,,,,61.610131802000005,,,127.93400000000001,,,,,3112.1262546981848,,,9300.0,,,,,,,,,,,53373.00900785496,,,,,8378.826758916088,,,,,,,4.191,,,3.2,,,,,,,,,,,0.05494290311,,,,,1.78291,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,751,INDIANA,LA PORTE,,,,,2689.8599999999997,,,7200.0,,,,,,,,,,,100.99616796400001,,,,,302.142,,,,,,2882.9,,,,,,,,,,,,101.36656955800001,,,304.86400000000003,,,,,5019.992175085057,,,26800.0,,,,,,,,,,,85425.4922996628,,,,,24037.29842029796,,,,,,,3.7592,,,3.7,,,,,,,,,,,0.051856223160000006,,,,,2.12316,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,752,INDIANA,LAWRENCE,,,,,391.15999999999997,,,21900.0,,,,,,,,,,,25.92811158,,,,,40.83,,,,,,419.09999999999997,,,,,,,,,,,,26.298513174,,,54.440000000000005,,,,,697.5234631749994,,,61300.0,,,,,,,,,,,20403.327775340545,,,,,2788.304354843546,,,,,,,3.5814,,,2.8,,,,,,,,,,,0.048769543209999995,,,,,1.8237400000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,753,INDIANA,MADISON,,,,,2070.1,,,3700.0,,,,,,,,,,,117.41730529799999,,,,,108.88000000000001,,,,,,2092.96,,,,,,,,,,,,117.664239694,,,114.324,,,,,4502.691616805664,,,11200.0,,,,,,,,,,,118798.14729049306,,,,,8492.91905287675,,,,,,,4.3942,,,3.05,,,,,,,,,,,0.06235093499,,,,,2.0823300000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,754,INDIANA,MARION,,,,,104.14,,,,,,,,,,,,,,10.371244632,,,,,,,,,,,114.3,,,,,,,,,,,,10.49471183,,,,,,,,159.09553060944228,,,,,,,,,,,,,,8306.698330927447,,,,,,,,,,,,3.0734,,,,,,,,,,,,,,0.049386879200000004,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,755,INDIANA,MARSHALL,,,,,2237.74,,,8300.0,,,,,,,,,,,81.982219472,,,,,117.046,,,,,,2352.04,,,,,,,,,,,,82.229153868,,,119.768,,,,,4366.964242603644,,,34200.0,,,,,,,,,,,69669.96001900785,,,,,7580.180701191438,,,,,,,3.937,,,4.1,,,,,,,,,,,0.05247355915,,,,,1.7284700000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,756,INDIANA,MARTIN,,,,,383.53999999999996,,,5700.0,,,,,,,,,,,17.532342116000002,,,,,51.718,,,,,,408.94,,,,,,,,,,,,17.655809314,,,54.440000000000005,,,,,747.460893305931,,,13400.0,,,,,,,,,,,15214.113550156999,,,,,3328.155696998884,,,,,,,3.937,,,2.35,,,,,,,,,,,0.05370823113,,,,,1.71486,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,757,INDIANA,MIAMI,,,,,1780.54,,,4100.0,,,,,,,,,,,93.34120168800001,,,,,201.428,,,,,,1805.9399999999998,,,,,,,,,,,,93.46466888600001,,,201.428,,,,,3641.591058778703,,,15200.0,,,,,,,,,,,86026.24458966737,,,,,15547.162106298298,,,,,,,4.1148,,,3.7,,,,,,,,,,,0.05679491108000001,,,,,2.05511,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,758,INDIANA,MONROE,,,,,119.38,,,11100.0,,,,,,,,,,,8.889638256,,,,,16.332,,,,,,152.4,,,,,,,,,,,,9.013105454,,,21.776,,,,,214.79497190932744,,,29400.0,,,,,,,,,,,6759.08132046299,,,,,1107.5300730815684,,,,,,,3.6321999999999997,,,2.65,,,,,,,,,,,0.04691753524,,,,,1.81013,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,759,INDIANA,MONTGOMERY,,,,,2893.06,,,4200.0,,,,,,,,,,,141.61687610599998,,,,,103.436,,,,,,2913.3799999999997,,,,,,,,,,,,141.9872777,,,103.436,,,,,6270.988822211216,,,15700.0,,,,,,,,,,,145997.63986098822,,,,,7404.868151934807,,,,,,,4.3688,,,3.75,,,,,,,,,,,0.06358560697,,,,,1.9054,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,760,INDIANA,MORGAN,,,,,1010.92,,,6000.0,,,,,,,,,,,57.165312674000006,,,,,,,,,,,1209.04,,,,,,,,,,,,58.02958306,,,,,,,,1707.4759763999298,,,20100.0,,,,,,,,,,,47266.59684196485,,,,,,,,,,,,3.4036,,,3.35,,,,,,,,,,,0.051238887170000004,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,761,INDIANA,NEWTON,,,,,2748.2799999999997,,,3000.0,,,,,,,,,,,81.858752274,,,,,117.046,,,,,,3086.1,,,,,,,,,,,,81.982219472,,,122.49000000000001,,,,,6405.4357494868,,,11400.0,,,,,,,,,,,83989.12571327326,,,,,9383.39549354535,,,,,,,4.699,,,3.8,,,,,,,,,,,0.06296827098,,,,,2.1367700000000003,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,762,INDIANA,NOBLE,,,,,1452.8799999999999,,,10100.0,,,,,,,,,,,70.49977005800001,,,,,149.71,,,,,,1554.48,,,,,,,,,,,,70.623237256,,,149.71,,,,,2417.4837971076618,,,36300.0,,,,,,,,,,,46754.84489122021,,,,,9931.595052331953,,,,,,,3.3528,,,3.6,,,,,,,,,,,0.040744175339999994,,,,,1.7693,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,763,INDIANA,OHIO,,,,,50.8,,,4300.0,,,,,,,,,,,3.70401594,,,,,,,,,,,55.879999999999995,,,,,,,,,,,,3.827483138,,,,,,,,83.86927368143637,,,10100.0,,,,,,,,,,,2946.9001221623566,,,,,,,,,,,,3.3274,,,2.35,,,,,,,,,,,0.048769543209999995,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,764,INDIANA,ORANGE,,,,,568.9599999999999,,,10500.0,,,,,,,,,,,22.964898828,,,,,62.606,,,,,,574.04,,,,,,,,,,,,22.964898828,,,73.494,,,,,1147.6005578166007,,,31300.0,,,,,,,,,,,22180.862328893174,,,,,4585.953669443278,,,,,,,4.064,,,3.0,,,,,,,,,,,0.059264255040000005,,,,,1.9462300000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,765,INDIANA,OWEN,,,,,325.12,,,10700.0,,,,,,,,,,,24.6934396,,,,,57.162,,,,,,434.34,,,,,,,,,,,,25.187308392000002,,,59.884,,,,,551.2324018298985,,,23500.0,,,,,,,,,,,18633.20991672624,,,,,3742.7837896852,,,,,,,3.429,,,2.2,,,,,,,,,,,0.04630019925,,,,,1.74208,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,766,INDIANA,PARKE,,,,,1478.28,,,5700.0,,,,,,,,,,,79.38940831400001,,,,,89.82600000000001,,,,,,1574.8,,,,,,,,,,,,79.51287551200001,,,95.27000000000001,,,,,2776.6491599724395,,,18900.0,,,,,,,,,,,70705.82507872769,,,,,5362.337816151211,,,,,,,3.7845999999999997,,,3.3,,,,,,,,,,,0.05494290311,,,,,1.59237,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,767,INDIANA,PERRY,,,,,259.08,,,9700.0,,,,,,,,,,,12.099785404,,,,,27.220000000000002,,,,,,271.78,,,,,,,,,,,,12.099785404,,,46.274,,,,,472.80502758580735,,,29500.0,,,,,,,,,,,8637.977371506102,,,,,1705.8189316557825,,,,,,,3.683,,,3.05,,,,,,,,,,,0.043830855290000005,,,,,1.6740300000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,768,INDIANA,PIKE,,,,,759.4599999999999,,,2300.0,,,,,,,,,,,48.275674417999994,,,,,133.37800000000001,,,,,,817.88,,,,,,,,,,,,48.399141616,,,136.1,,,,,1462.5905017194,,,6500.0,,,,,,,,,,,41676.88109011159,,,,,8673.79707988756,,,,,,,3.8861999999999997,,,2.85,,,,,,,,,,,0.053090895140000004,,,,,1.7284700000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,769,INDIANA,PORTER,,,,,1625.6,,,4000.0,,,,,,,,,,,63.83254136600001,,,,,114.324,,,,,,1651.0,,,,,,,,,,,,64.573344554,,,119.768,,,,,3415.2720645314675,,,13800.0,,,,,,,,,,,60441.11928408161,,,,,8645.969691116668,,,,,,,4.2418,,,3.45,,,,,,,,,,,0.058646919049999996,,,,,2.0142800000000003,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
2008,770,INDIANA,POSEY,,,,,1996.4399999999998,,,2500.0,,,,,,,,,,,102.84817593400001,,,,,1290.228,,,,,,2039.62,,,,,,,,,,,,103.342044726,,,1303.838,,,,,3938.014522248207,,,8700.0,,,,,,,,,,,88716.03262063436,,,,,90806.33503718025,,,,,,,3.9878,,,3.5,,,,,,,,,,,0.053090895140000004,,,,,1.8781800000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：50712.0,国家总量：744.792874922; 种类：PRODUCTION_CORN,FAO总量：3880410.0,国家总量：307900036.98; 种类：PRODUCTION_LENTILS,FAO总量：108545.0,国家总量：64495.9621; 种类：PRODUCTION_MUSTARD,FAO总量：18713.0,国家总量：4217.1192; 种类：PRODUCTION_RYE,FAO总量：211210.0,国家总量：51257.200000000004; 种类：PRODUCTION_SAFFLOWER,FAO总量：140810.0,国家总量：5306.6664; 种类：PRODUCTION_COTTON,FAO总量：6691370.0,国家总量：2773454.46; 种类：PRODUCTION_SOYBEANS,FAO总量：80748700.0,国家总量：4032719.080686658; 种类：PRODUCTION_SUNFLOWER,FAO总量：1552570.0,国家总量：2519912.2032000003; "
