year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1994,-46,WYOMING,OTHER (COMBINED) COUNTIES,,231.33089999999999,,,,,,,,,,,,,,,,,,,,254.01039999999998,,,,,,,,,,,,,,,2393.8686799359416,,,,,,,,,,,,,,,,,,,,,335.65659999999997,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,742,INDIANA,JAY,,,,1577.34,,,8600.0,,13.068,,,,,88.89638256,,,,,767.604,,,,,1628.1399999999999,,,18.876,,,,,89.26678415399999,,,822.044,,,,3811.7300667633567,,,29100.0,,709.4341674919887,,,,,82542.95485267107,,,,,24176.19333985204,,,,,,3.6017200000000003,,,3.38,,0.782628,,,,,0.05802958306000001,,,,,3.42972,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,743,INDIANA,JEFFERSON,,,,444.5,,,13700.0,,,,,,,29.508660321999997,,,,0.6940080000000001,174.208,,,,,462.28,,,,,,,,29.63212752,,,212.316,,,,956.0935142697201,,,37700.0,,,,,,,24756.294543053176,,,,1502.0203880390086,4055.677558700692,,,,,,3.20548,,,2.75,,,,,,,0.052350091952,,,,0.977508,2.5369040000000003,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,744,INDIANA,JENNINGS,,,,1018.54,,,7200.0,,,,,,,42.719650508,,,,0.11113200000000001,190.54000000000002,,,,,1082.04,,,,,,,,42.843117705999994,,,195.984,,,,2470.2113545536563,,,31800.0,,,,,,,39524.62054807573,,,,223.02726973912553,5209.776407619546,,,,,,3.61442,,,4.42,,,,,,,0.05778264866400001,,,,0.9072,2.9778680000000004,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,745,INDIANA,JOHNSON,,,,1623.06,,,4400.0,,,,,,,50.127682388000004,,,,,244.98000000000002,,,,,1658.62,,,,,,,,50.251149586000004,,,272.2,,,,3871.8756234354873,,,13900.0,,,,,,,44605.276262483385,,,,,8242.007817278989,,,,,,3.55346,,,3.16,,,,,,,0.0555602391,,,,,3.663812,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,746,INDIANA,KNOX,,,,3202.94,,,6400.0,,,,,,,124.45493558399998,,,,,1997.948,,,,,3251.2,,,,,,,,125.072271574,,,2188.4880000000003,,,,6899.418482616208,,,18700.0,,,,,,,94349.80301935798,,,,,61510.20232987801,,,,,,3.21056,,,2.92,,,,,,,0.047287936834,,,,,3.353504,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,747,INDIANA,KOSCIUSKO,,,,2590.7999999999997,,,9800.0,,11.616,,,,,73.833384404,,,,,522.624,,,,,2692.4,,,18.876,,,,,74.327253196,,,549.844,,,,6186.938288603799,,,38500.0,,599.7278529313719,,,,,65779.9648790416,,,,,15035.948210914512,,,,,,3.55854,,,3.93,,0.744876,,,,,0.055683706298,,,,,3.1303,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,748,INDIANA,LAGRANGE,,,,1417.32,,,18300.0,,43.56,,,,,26.915849164,,,,,337.528,,,,,1531.62,,,78.408,,,,,27.039316362,,,375.636,,,,2716.725864369667,,,64000.0,,2018.5961879153492,,,,,22090.232053801297,,,,,7444.481961776101,,,,,,2.85496,,,3.5,,0.66792,,,,,0.051238887170000004,,,,,2.4008040000000004,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,749,INDIANA,LAKE,,,,1691.6399999999999,,,3200.0,,7.26,,,,,64.326410158,,,,,206.872,,,,,1711.96,,,15.972,,,,,64.573344554,,,234.092,,,,4062.0550942087034,,,11900.0,,367.15046606286427,,,,,57354.52380723917,,,,,6276.773456619997,,,,,,3.57886,,,3.72,,0.728904,,,,,0.055683706298,,,,,3.3045080000000002,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,751,INDIANA,LA PORTE,,,,3068.3199999999997,,,9200.0,,10.164,,,,,80.25367870000001,,,,,304.86400000000003,,,,,3141.98,,,18.876,,,,,80.62408029400001,,,353.86,,,,7523.477347093345,,,39600.0,,492.94704009237154,,,,,69930.42846121026,,,,,7975.258555028877,,,,,,3.65252,,,4.3,,0.698412,,,,,0.054449034318,,,,,2.847212,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,752,INDIANA,LAWRENCE,,,,525.78,,,22800.0,,,,,,,14.939530957999999,,,,,130.656,,,,,563.88,,,,,,,,15.062998155999999,,,141.544,,,,1113.3639691532176,,,60400.0,,,,,,,11506.549919271167,,,,,3064.8945846288448,,,,,,3.15468,,,2.65,,,,,,,0.04815220722,,,,,2.553236,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,753,INDIANA,MADISON,,,,2400.2999999999997,,,3700.0,,,,,,,103.71244632,,,,,283.088,,,,,2423.16,,,,,,,,103.95938071600001,,,299.42,,,,6393.355760638389,,,11000.0,,,,,,,109904.27565582661,,,,,10416.83088399164,,,,,,3.9674799999999997,,,2.97,,,,,,,0.066178418128,,,,,4.006784,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,754,INDIANA,MARION,,,,375.91999999999996,,,1300.0,,,,,,,15.062998155999999,,,,,65.328,,,,,381.0,,,,,,,,15.186465353999997,,,76.21600000000001,,,,892.5704533352238,,,5200.0,,,,,,,14282.477620992217,,,,,2098.6089917840495,,,,,,3.5382200000000004,,,4.0,,,,,,,0.059264255040000005,,,,,3.500492,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,755,INDIANA,MARSHALL,,,,2364.74,,,12000.0,,7.26,,,,,68.771229286,,,,,375.636,,,,,2456.18,,,13.068,,,,,69.14163088,,,402.856,,,,5614.321412122696,,,52400.0,,411.032991887111,,,,,58060.10261620784,,,,,10231.739559165033,,,,,,3.5382200000000004,,,4.37,,0.8160240000000001,,,,,0.052720493546,,,,,2.96698,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,756,INDIANA,MARTIN,,,,444.5,,,5000.0,,,,,,,10.988580622,,,,,114.324,,,,,457.2,,,,,,,,11.11204782,,,141.544,,,,924.3103331341234,,,12200.0,,,,,,,9040.686261629775,,,,,2773.647941151681,,,,,,3.0987999999999998,,,2.44,,,,,,,0.051362354368,,,,,2.64034,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,757,INDIANA,MIAMI,,,,1811.02,,,6200.0,,4.356,,,,,76.54966276,,,,,391.968,,,,,1877.06,,,8.712,,,,,76.920064354,,,446.408,,,,4657.751583149308,,,26000.0,,238.42839031174051,,,,,76148.79948696533,,,,,12199.695851071478,,,,,,3.83286,,,4.19,,0.7884359999999999,,,,,0.062104000594,,,,,3.391612,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,758,INDIANA,MONROE,,,,180.34,,,11200.0,,,,,,,5.802958306,,,,,27.220000000000002,,,,,195.57999999999998,,,,,,,,5.926425504,,,32.664,,,,388.1531821518918,,,31300.0,,,,,,,4575.275737049473,,,,,797.5258555028877,,,,,,3.20802,,,2.79,,,,,,,0.049263412002,,,,,3.1901840000000004,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,759,INDIANA,MONTGOMERY,,,,3180.08,,,5800.0,,8.712,,,,,116.67650210999999,,,,,435.52000000000004,,,,,3205.48,,,17.424,,,,,116.923436506,,,440.964,,,,8479.311053342884,,,24500.0,,580.7120917408649,,,,,126791.77953692118,,,,,14845.413023593,,,,,,3.97256,,,4.22,,0.9612240000000001,,,,,0.06790695890000001,,,,,3.7128080000000003,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,760,INDIANA,MORGAN,,,,1292.86,,,7200.0,,,,,,,42.102314518,,,,,228.648,,,,,1305.56,,,,,,,,42.225781716,,,250.424,,,,3051.6617037209476,,,20100.0,,,,,,,36785.314583844396,,,,,6704.116662469667,,,,,,3.5179,,,2.79,,,,,,,0.054572501516,,,,,3.1901840000000004,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,761,INDIANA,NEWTON,,,,3075.94,,,1600.0,,4.356,,,,,91.98306251,,,,,97.992,,,,,3106.42,,,7.26,,,,,92.476931302,,,103.436,,,,7667.021278243894,,,6700.0,,296.93842474406944,,,,,85743.69470927292,,,,,3130.220934567648,,,,,,3.7134799999999997,,,4.19,,0.983004,,,,,0.05815305025800001,,,,,3.478716,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,762,INDIANA,NOBLE,,,,1384.3,,,10000.0,,15.972,,,,,44.942060072000004,,,,,402.856,,,,,1442.72,,,34.848,,,,,45.312461666000004,,,424.632,,,,2824.762699428677,,,33500.0,,710.896918352797,,,,,36638.8276338855,,,,,10125.584240514478,,,,,,3.04038,,,3.35,,0.641784,,,,,0.050868485576,,,,,2.7383319999999998,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,763,INDIANA,OHIO,,,,81.28,,,5100.0,,,,,,,2.963212752,,,,0.15876,16.332,,,,,86.36,,,,,,,,3.08667995,,,21.776,,,,166.88335163023106,,,15500.0,,,,,,,2324.2596060144597,,,,355.9333161959105,481.78183079867273,,,,,,3.05816,,,3.04,,,,,,,0.049016477606,,,,1.0137960000000001,3.21196,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,764,INDIANA,ORANGE,,,,558.8,,,11900.0,,,,,,,14.939530957999999,,,,,119.768,,,,,574.04,,,,,,,,15.062998155999999,,,130.656,,,,1201.9585040352758,,,32000.0,,,,,,,11511.432817603127,,,,,2781.8137348940313,,,,,,3.20548,,,2.69,,,,,,,0.04815220722,,,,,2.53146,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,765,INDIANA,OWEN,,,,609.6,,,10200.0,,,,,,,21.606759649999997,,,,,141.544,,,,,622.3,,,,,,,,21.730226847999997,,,168.764,,,,1429.0307136743345,,,27600.0,,,,,,,17905.58818330887,,,,,4409.528620869209,,,,,,3.4924999999999997,,,2.71,,,,,,,0.051732755962000006,,,,,3.391612,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
1994,766,INDIANA,PARKE,,,,1899.9199999999998,,,4700.0,,4.356,,,,,58.77038624800001,,,,,364.748,,,,,1925.32,,,8.712,,,,,59.017320643999994,,,381.08000000000004,,,,4561.969026375548,,,16800.0,,209.17337309557607,,,,,52654.73416272464,,,,,12033.658044977019,,,,,,3.57632,,,3.57,,0.692604,,,,,0.055930640693999986,,,,,3.5930400000000002,"种类：PRODUCTION_BEANS,FAO总量：1313000.0,国家总量：1933075.8427499998; 种类：PRODUCTION_CHICKPEAS,FAO总量：14878.0,国家总量：539.048986822; 种类：PRODUCTION_CORN,FAO总量：4388100.0,国家总量：257400229.42; 种类：PRODUCTION_RYE,FAO总量：288070.0,国家总量：170192.7; 种类：PRODUCTION_COTTON,FAO总量：11179000.0,国家总量：4276760.04; 种类：PRODUCTION_SOYBEANS,FAO总量：68443520.0,国家总量：3461276.0951176537; 种类：PRODUCTION_SUNFLOWER,FAO总量：2193490.0,国家总量：4319143.8192; 种类：PRODUCTION_WHEAT,FAO总量：63168000.0,国家总量：126339191.088; "
